SITE_ID,VISIT_NO,PUBLICATION_DATE,YEAR,DATE_COL,STATE,LOC_NAME,SITE_CLASS,AGGR_ECO3_2015,AGGR_ECO9_2015,ECO10,US_L3CODE_2015,US_L4CODE_2015,EPA_REG,LAT_DD83,LON_DD83,HUC8,URBAN,STRAHLERORDER,MISS_SUB,LMR_SITE,GREAT_RIVER,RT_NRSA,RT_NRSA_FISH,RT_NRSA_PHAB,RT_NRSA_CAT,XLAT_DD,XLON_DD,WGTNRSA09,MASTER_SITEID,INDEX_VISIT,INDEXVIS_FTIS,WSAREA_NARS,MMI_BENT,OE_SCORE_OLD,UID,OE_SCORE,NH4,NH4_ALERT,ANC,ANC_ALERT,CA,CA_ALERT,CL,CL_ALERT,COLOR,COLOR_ALERT,COND,COND_ALERT,DOC,DOC_ALERT,MG,MG_ALERT,SODIUM,SODIUM_ALERT,K,K_ALERT,NO3,NO3_ALERT,NO3NO2,NO3NO2_ALERT,NO2,NO2_ALERT,NTL,NTL_ALERT,PHLAB,PHLAB_ALERT,PTL,PTL_ALERT,SIO2,SIO2_ALERT,SO4,SO4_ALERT,TSS,TSS_ALERT,TURB,TURB_ALERT,PROTOCOL,XDEPTH_CM,SDDEPTH_CM,XWIDTH,XWXD,RP100,XBKF_W,XBKF_H,XINC_H,SINU,XSLOPE,REACHLEN,LSUB_DMM,XEMBED,PCT_FN,PCT_SAFN,PCT_SFGF,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,PCT_FAST,PCT_SLOW,RPRAT,PCT_BDRK,XFC_ALG,XFC_AQM,XFC_LWD,XFC_NAT,V1W_MSQ,XCDENBK,XCDENMID,XCL,XGB,XGW,XC,XCMGW,QR1,QRVEG1,RDIST1,W1_HALL,W1H_WALL,W1_HNOAG,W1_HAG,REALM,W1H_CROP,XSLOPE_use,XWIDTH_use,Lpt01_XCMGW,Lpt01_XFC_NAT,LRBS_use,RDIST_COND,LRBS_Cond_use,LOE_RBS_use,LXCMGW_Cond_use,LOE_XCMGW_use,LXFC_NAT_Cond_use,LOE_XFC_NAT_use,Qbkf_cl,LQbkf_cl,Qbkf_kmcl,LQbkf_kmcl,QLow_cl,LQLow_cl,QLow_kmcl,LQLow_kmcl,LOE_QLow_cl,LOE_Qbkf_cl,UNIQUE_ID,RT_WQI,CL_pt,SO4_pt,PTL_pt,NTL_pt,TURB_pt,ENTERO_PT,DO_PT,PH_PT,NUMVARN,WQII,SAMPLE_ID,dD..vsmow.,d18O..vsmow.,d.excess,AG_ECO5
FW08RWV9035,1,9/1/2015,2009,2009-08-18,WV,New River,HAND,EHIGH,SAP,NA,69,69a,3,37.8335845,-81.05166995,5050004,NonUrban,6th,NA,NA,NA,S,S,S,Intermediate Disturbance,37.83361111,81.05166667,NA,FW08RWV9035,NO,NA,16846.40039,30,0.838327125,15964,0.874832429,0.012,R,1348.74,NA,21.89,NA,7.45,NA,14,NA,196.12,NA,2.04,NA,7.023,NA,5.027,NA,1.607,NA,0.40935,NA,NA,NA,0.00287,R,583,NA,8.3,NA,43.0006,NA,6.679,H,13.45,NA,3.3,NA,3.83,NA,BOATABLE,234.5,124.0672268,98.77181818,273.945,109.5788208,128.3636364,1.290909091,1.6,1.402341916,0.18736745,4400,3,NA,0,0,NA,1.907589685,1.508764593,1.491235407,1.092410315,51,49,46.72870824,NA,0.009090909,0.031818182,0.009090909,0.740909091,0.013018182,54.01069519,NA,0.164772727,0.347619048,0.267857143,0.630681818,1.386363636,0.608948153,0.723863636,0.46775052,0.878818182,0.371227273,0.878818182,0,BOATABLE,0,0.18736745,98.77181818,0.14499853,-0.124412638,1.092410315,2 Medi,Good,0.651030315,Good,0.11801853,Good,0.528531491,451.1389266,2.654310302,0.027252101,-1.564600008,86.81916501,1.938615605,0.005244515,-2.280294705,0.043703756,0.269169467,NRS_WV-10051,S,6.272231231,9.566310085,4.373002915,1.056603774,10,10,10,10,8,76.59,543501,-37.24,-6.15,11.94,Appalachians
FW08RWY9906,1,9/1/2015,2009,2009-07-10,WY,Snake River,HAND,WMTNS,WMT,MT-NROCK,17,17n,8,43.55211793,-110.800577,17040101,NonUrban,5th,NA,NA,NA,S,S,S,Intermediate Disturbance,43.55198,110.80164,NA,FW08RWY9906,NO,NA,4402.669922,53.4,0.870172918,14567,0.761019609,0,HRS,1006.32,S,14.41,S,2.65,HS,17,HS,128.6,S,1.5,S,3.074,S,6.194,S,1.473,S,0.00417,HRS,NA,NA,0.00449,RS,126,S,7.99,HS,88.7125,S,14.145,S,6.52,HS,21.1,S,7.23,HS,BOATABLE,435.5,428.552591,147.7272727,553.15,286.9776859,226.0909091,0.4,1.236363636,1.199541384,0.338478623,3640,2.082544541,NA,0,0,NA,2.023249018,1.638263612,0.44428093,0.059295523,47,53,65.89613914,NA,0.015,0.02,0.005,0.5925,0.005024091,37.1657754,NA,0.102272727,0.443181818,0.189772727,0.235227273,0.745454545,0.414769931,0.435454545,0.622864686,1.651568182,0.606063636,1.651568182,0,BOATABLE,0,0.338478623,147.7272727,-0.121791662,-0.220042949,0.059295523,3 High,Good,-0.306204477,Good,9.28338e-4,Good,0.129913153,1094.097274,3.039055936,0.248464223,-0.604736137,541.5523594,2.733640452,0.122983933,-0.910151621,1.210620294,1.004699017,NRS_WY-10380,S,8.421126126,10,0,10,0,10,10,10,8,73.03,551941,-131.06,-17.3,7.33,West
FW08RWY9907,1,9/1/2015,2009,2009-07-06,WY,North Platte River,HAND,WMTNS,XER,XE-EPLAT,18,18c,8,41.40188197,-106.7382022,10180002,NonUrban,6th,Lower Missouri Region,NA,NA,S,S,S,Intermediate Disturbance,41.40201,106.73803,NA,FW08RWY9907,NO,NA,6770.22998,70.72,1.381169604,14568,1.387351052,0.011,HRS,2038.73,S,29.34,S,1.36,S,48,S,236.05,S,9.21,HS,7.239,S,10.85,S,1.301,S,0,RS,NA,NA,0,RS,488,S,8.25,S,72.9063,S,13.203,HS,13.97,S,11.3,S,5.37,S,BOATABLE,156.1,61.75701817,53.72727273,87.025,46.6242419,56.04545455,0.454545455,1.209090909,1.118427009,0.086986301,2400,2.137177332,NA,0,0,NA,1.163035687,0.965277808,1.171899523,0.974141644,21,79,29.86818828,NA,0.018181818,0.059090909,0,0.077272727,0,42.9144385,NA,0.036363636,0.236363636,0.05,0.086363636,0.25,0.395774432,0.2125,0.400012,0.6667,0,0.272740909,0.393959091,BOATABLE,0,0.086986301,53.72727273,-0.585026652,-1.059121453,0.974141644,2 Medi,Good,0.887731644,Poor,-0.256826652,Good,-0.018983659,43.50652029,1.638554349,0.006440119,-2.191106093,18.5986455,1.269481317,0.002753093,-2.560179126,0.234630521,-0.127350911,NRS_WY-10381,S,10,10,10,7.14,9.4065757820000009,10,10,10,8,95.68,547401,-122.03,-16.46,9.62,West
FW08SC001,1,9/1/2015,2009,2009-06-08,SC,East Toxaway Creek,PROB,EHIGH,SAP,NA,66,66d,4,34.74262377,-83.23697625,3060102,NonUrban,1st,NA,NA,NA,S,S,S,Intermediate Disturbance,34.74271,83.23713,4126.876119,OWW04440-0030,YES,NA,1.765799999,10.72,0.556770776,15204,0.500014452,0.029,NA,483.1,NA,4.798,NA,1.65,NA,4,R,59.93,NA,0.65,H,2.221,NA,2.901,NA,0.884,NA,0.05872,NA,NA,NA,0,R,218,H,7.53,NA,28.44,H,16.915,H,1.44,NA,17.2,NA,6.21,NA,WADEABLE,26.33,14.35625721,2.145,0.57565,17.2397577,3.054545455,0.4,0.790909091,1.053590483,0.29908966,148.5,-0.336547149,65.63636364,33.33333333,60.95238095,81.9047619,0.99675948,0.99251242,-1.32905957,-1.333306629,7,93,0.654757224,0,0,0,0.013636364,0.661363636,0.005573192,94.9197861,90.64171123,0.122727273,0.061363636,0.077272727,0.298863636,0.634090909,0.554953004,0.385340909,0.535218796,1.15155,0,1.15155,0,WADEABLE,0,0.524222222,2.145,-0.191052831,-0.173042186,-1.58434219,2 Medi,Medi,-0.955432202,Poor,-0.26348827,Good,0.34575729,0.416292141,-0.380601788,0.242552083,-0.615194991,0.015772482,-1.802099961,0.009189816,-2.036693163,0.325554742,-0.275145999,NRS_SC-10006,S,10,10,8.618075802,10,4.805491991,10,10,10,8,91.78,535731,-30.18,-5.99,17.74,Appalachians
FW08SC002,1,9/1/2015,2009,2009-06-02,SC,Waccamaw River,PROB,PLNLOW,CPL,NA,63,63n,4,33.88390721,-78.78474118,3040206,NonUrban,6th,NA,NA,NA,R,R,R,Least Disturbed,33.884083,78.784805,123.8125791,FW08SC002,YES,YES,2948.320068,5.3,0.242709848,15206,0.240357,0.063,H,142.67,NA,5.706,NA,10.69,NA,330,NA,72.67,NA,33.88,H,1.086,NA,5.394,NA,2.306,NA,0.02973,NA,NA,NA,0.00113,R,1299,NA,6.37,NA,42.7588,NA,5.468,NA,1.98,NA,3.4,NA,1.78,R,BOATABLE,452.4,261.1904371,40.1,161.437,NA,43.96363636,0.472727273,0,2.116431471,NA,224317.6337,-0.790512377,NA,20,100,NA,NA,NA,NA,NA,0,100,NA,NA,0,0.018181818,0.004545455,1.018181818,4.75909e-4,88.77005348,NA,0.528571429,0.33452381,0.378571429,0.667857143,1.392857143,0.867715782,0.726785714,0,0,0,0,0,BOATABLE,0,NA,40.1,0.147013448,0.01206992,NA,1 Low,XXXX,NA,Good,0.038065807,Good,0.58254992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NRS_SC-10024,S,5.845032331,10,10,0,10,10,8,10,8,79.81,545051,-15.55,-3.04,8.8,Coastal Plains
FW08SC003,1,9/1/2015,2009,2009-06-14,SC,Great Pee Dee River,PROB,PLNLOW,CPL,NA,63,63n,4,33.90909471,-79.4402992,3040201,NonUrban,7th,NA,NA,NA,S,S,S,Intermediate Disturbance,33.908611,79.440277,179.2684689,FW08SC003,YES,YES,24142.5,55.32,0.837901347,15208,0.845856435,0.036,H,458.75,NA,6.229,NA,6.52,NA,33,NA,92.33,NA,5.04,H,2.11,NA,6.141,NA,2.088,NA,0.38003,NA,NA,NA,0.00839,R,918,H,7.37,NA,92.5356,H,9.821,NA,6.57,NA,15.3,NA,5.74,NA,BOATABLE,694.6,119.9024856,93.90909091,596.49,114.8693379,93.90909091,0,0,1.204593689,0.011699745,3505.946254,-0.460409377,NA,0,100,NA,1.20426488,0.666022176,-1.126431553,-1.664674257,0,100,16.53748026,NA,0,0,0,0.113636364,0.00714,75.40106952,NA,0.313636364,0.194318182,0.409090909,0.651136364,1.406818182,0.752236571,0.733068182,0.254239816,0.340913636,0.136363636,0.340913636,0,BOATABLE,0,0.011699745,93.90909091,0.151314122,-0.907853776,-1.664674257,2 Medi,Good,-0.740624257,Good,0.101316268,Medi,-0.337373776,613.549167,2.787849371,0.025402492,-1.595123674,613.549167,2.787849371,0.025402492,-1.595123674,1.267893033,0.422615104,NRS_SC-10025,S,10,7.628609557,6.910217143,5.634408602,10,10,10,10,8,87.72,551811,-30.12,-5.07,10.45,Coastal Plains
FW08SC004,1,9/1/2015,2009,2009-06-13,SC,Wateree River,PROB,PLNLOW,CPL,NA,65,65p,4,34.12622084,-80.65031399,3050104,NonUrban,6th,NA,NA,NA,R,R,R,Least Disturbed,34.126111,80.650555,123.8125791,FW08SC004,YES,YES,13439.7998,58.45,1.078026684,15210,1.044828722,0.057,HS,461.43,S,5.349,S,9.14,HS,29,HS,104.88,S,3.81,HS,2.804,S,9.59,S,2.812,S,0.25521,HS,NA,NA,0.02013,S,698,HS,7.36,S,73.7331,HS,9.886,S,8.61,HS,12.1,S,9.28,S,BOATABLE,437.4,76.69459307,90.18181818,387.19,92.35886219,81.81818182,0,1.990909091,2.36544782,0.007267086,2924.645185,-0.460409377,NA,0,100,NA,0.580114793,0.234682062,-0.695091439,-1.04052417,0,100,21.11542346,NA,0,0,0.009090909,0.131818182,9.51818e-4,76.73796791,NA,0.35,0.072727273,0.367045455,0.582954545,1.239772727,0.760668193,0.657897727,0.153849408,0.181822727,0,0.045454545,0.136368182,BOATABLE,0.060609091,0.007267086,90.18181818,0.096831043,-0.848268086,-1.04052417,1 Low,Good,-0.11647417,Good,0.039461518,Medi,-0.277788086,118.0221594,2.071963556,0.008784174,-2.056299053,130.0866468,2.114232719,0.009682112,-2.01402989,0.834875858,-0.112477244,NRS_SC-10026,T,7.488615038,5.800249677,9.059074286,10,10,10,10,10,8,90.43,551801,-26.13,-4.19,7.39,Coastal Plains
FW08SC005,1,9/1/2015,2009,2009-06-15,SC,Enoree River,PROB,EHIGH,SAP,NA,45,45b,4,34.5704837,-81.77745202,3050108,NonUrban,5th,NA,NA,NA,T,T,T,Most Disturbed,34.57027778,81.77777778,225.9372131,FW08SC005,YES,YES,1031.369995,21.13,0.720295834,15211,0.76514314,0.018,HR,518.51,NA,6.76,NA,8.83,NA,8,NA,103.59,NA,2.28,H,1.67,NA,9.276,NA,3.174,NA,1.04492,NA,NA,NA,0.0035,R,1247,NA,7.55,NA,209.2481,NA,15.982,H,4.15,NA,19.6,NA,7.29,NA,BOATABLE,61,18.11857688,30.27272727,17.23,13.32946484,31.77272727,1.045454545,1.509090909,1.058441669,0.131945227,1176.337975,-0.460409377,NA,0,100,NA,1.531628624,1.13458981,-1.594999187,-1.992038001,0,100,21.85158171,NA,0,0.004545455,0.095454545,0.552272727,0.006899,87.29946524,NA,0.396590909,0.036363636,0.056818182,0.779545455,1.293181818,0.84529522,0.681931818,0,0,0,0,0,BOATABLE,0,0.131945227,30.27272727,0.115005012,-0.250052981,-1.992038001,1 Low,Poor,-2.433418001,Good,0.088025012,Good,0.652387835,47.05113593,1.672570113,0.045637824,-1.340675073,1.911749132,0.281430902,0.001854324,-2.731814284,-0.396241438,0.041090547,NRS_SC-10027,T,5.103333934,10,0,0,2.33409611,10,10,10,8,59.3,544111,-27.39,-4.77,10.75,Appalachians
FW08SC006,1,9/1/2015,2009,2009-06-09,SC,Newman Branch,PROB,PLNLOW,CPL,NA,63,63h,4,33.82362461,-80.0680311,3040205,NonUrban,1st,NA,NA,NA,S,S,S,Intermediate Disturbance,33.82379,80.06812,23612.64408,FW08SC006,YES,NA,13.93739986,25.95,0.860820661,15212,0.863671573,0.06,H,196.17,NA,5.408,NA,7.98,NA,200,NA,62.59,NA,18.79,H,1.415,NA,4.297,NA,1.306,NA,0.16344,NA,NA,NA,0.00387,R,1038,NA,6.87,NA,68.3525,NA,6.229,NA,1.93,NA,12.5,NA,14.34,NA,WADEABLE,37.99,12.44502659,4,1.62815,12.601528,5.290909091,0.472727273,0.990909091,1.009300562,0.066845179,148.5,-1.324964852,100,52.38095238,100,100,0.363629414,0.51768842,-1.842653272,-1.688594266,0,100,0.331706449,0,0,0.022727273,0.027272727,0.204545455,0.003641339,98.6631016,97.99465241,0.3125,0.513636364,0.15,0.811363636,1.213636364,0.861038045,0.646136364,0,0,0,0,0,WADEABLE,0,0.117037037,4,0.087652375,-0.668480681,-1.96655406,1 Low,Medi,-0.714320328,Good,0.109026157,Medi,-0.276300681,0.976564107,-0.010299242,0.057972497,-1.236777992,0.057383401,-1.241213719,0.003406493,-2.467692468,0.220454454,-0.135053859,NRS_SC-10028,S,8.718651128,10,9.674,3.053763441,6.536585366,10,10,10,8,84.98,540921,-24.31,-4.05,8.07,Coastal Plains
FW08SC007,1,9/1/2015,2009,2009-06-05,SC,Lynches River,PROB,PLNLOW,CPL,NA,63,63h,4,34.03051233,-79.72312445,3040202,NonUrban,5th,NA,NA,NA,S,S,S,Intermediate Disturbance,34.03275,79.721111,333.7616676,FW08SC007,YES,YES,2732.830078,14.73,0.833972963,15214,0.838900978,0.056,S,305.99,S,5.062,S,6.65,S,57,HS,71.62,S,9.53,HS,1.885,S,4.06,S,2.32,S,0.40386,S,NA,NA,0.02721,S,975,HS,7.19,HS,96.4638,HS,6.957,HS,3.34,S,13.6,S,6.23,HS,BOATABLE,196.4,48.71106319,32,69.9,49.41259763,38.90909091,1.145454545,1.745454545,1.024400348,0.004002994,1470.231308,-0.460409377,NA,0,100,NA,0.114957793,-0.145791411,-0.314617966,-0.57536717,0,100,25.15916376,NA,0,0.004545455,0.036363636,0.586363636,0.004188182,86.36363636,NA,0.488636364,0.222727273,0.246590909,0.761363636,1.356818182,0.797870787,0.710568182,0.185188203,0.227277273,0.068181818,0.227277273,0,BOATABLE,0,0.004002994,32,0.135710747,-0.224488846,-0.57536717,1 Low,Good,0.34868283,Good,0.030882898,Good,0.345991154,24.19330626,1.383695223,0.008758564,-2.057567099,4.658424848,0.668239094,0.001686463,-2.773023228,0.037822704,-0.313112773,NRS_SC-10029,S,10,10,6.46128,4.408602151,10,10,10,10,8,88.59,546961,-22.11,-3.76,7.97,Coastal Plains
FW08SC008,1,9/1/2015,2009,2009-06-18,SC,Catawaba River,PROB,EHIGH,SAP,NA,45,45b,4,34.95063268,-80.92319021,3050103,Urban,6th,NA,NA,NA,S,S,S,Intermediate Disturbance,34.95027778,80.92333333,83.81390608,FW08SC008,YES,YES,7952.129883,16.48,0.35595717,13614,0.320466012,0.063,H,354.87,NA,4.696,NA,7.13,NA,18,NA,81.94,NA,2.58,H,2.065,NA,5.598,NA,2.363,NA,0.20887,NA,NA,NA,0.00475,R,555,NA,7.4,NA,31.365,NA,9.522,NA,5.98,NA,4.8,NA,5.02,NA,BOATABLE,231,72.35574293,148.3636364,345.14,50.97524281,149.3636364,0.777272727,1.795,1.028889778,0.040442822,4380.645739,1.267299449,NA,0,19.3877551,NA,1.127420522,0.852288344,0.415011105,0.139878927,4,96,22.06720468,NA,0,0,0.027272727,0.872727273,0.004283182,77.80748663,NA,0.2125,0.231818182,0.279545455,0.643181818,1.535227273,0.726352519,0.790852273,0.39450319,0.651536364,0.030304545,0.515168182,0.136368182,BOATABLE,0.030304545,0.040442822,148.3636364,0.188992365,-0.054173455,0.139878927,2 Medi,Good,-0.301501073,Good,0.162012365,Good,0.81920117,280.9876123,2.448687174,0.035338318,-1.451754123,111.6160458,2.047726633,0.014037357,-1.852714664,0.4743411,0.26262132,NRS_SC-10030,T,6.54327988,10,7.765306122,2.113207547,7.528604119,10,10,10,8,79.94,544131,-28.68,-4.7,8.91,Appalachians
FW08SC010,1,9/1/2015,2009,2009-06-19,SC,Little Pee Dee River,PROB,PLNLOW,CPL,NA,63,63n,4,33.77314216,-79.23670098,3040204,NonUrban,6th,NA,NA,NA,S,NA,S,Intermediate Disturbance,33.77305556,79.23638889,123.8125791,FW08SC010,YES,YES,7944.649902,43.65,0.722065259,15215,0.662868553,0.039,H,163.13,NA,3.704,NA,8.36,NA,145,NA,61.6,NA,18.41,H,1.367,NA,5.127,NA,2.551,NA,0.07031,NA,NA,NA,0,R,895,NA,6.56,NA,75.0475,NA,5.55,NA,1.73,NA,1.9,NA,2.75,NA,BOATABLE,291.9,67.22035226,46.81818182,121.14,72.4462377,46.81818182,0,0,1.100707107,0.004137124,1760,-0.460409377,NA,0,100,NA,-0.024639657,-0.206644744,-0.253764633,-0.43576972,0,100,24.81885498,NA,0,0.125,0.013636364,0.509090909,9.51818e-4,82.21925134,NA,0.427272727,0.817857143,0.119047619,1.040909091,1.702272727,0.899355891,0.866022727,0,0,0,0,0,BOATABLE,0,0.004137124,46.81818182,0.233572939,-0.284756577,-0.43576972,1 Low,Good,0.48828028,Good,0.153143517,Good,0.285723423,17.48692667,1.242713489,0.002202898,-2.657005533,17.48692667,1.242713489,0.002202898,-2.657005533,0.179238901,-0.779507073,NRS_SC-10032,S,8.315708271,10,8.908857143,6.129032258,10,10,5,10,8,85.44,545041,-21.42,-3.93,9.98,Coastal Plains
FW08SC011,1,9/1/2015,2009,2009-06-07,SC,Little Cane Creek,PROB,EHIGH,SAP,NA,45,45a,4,34.76919749,-83.01151149,3060101,NonUrban,3rd,NA,NA,NA,S,S,S,Intermediate Disturbance,34.7691,83.01173,4486.096095,FW08SC011,YES,NA,36.96229935,38.83,0.950113333,15216,0.892669461,0.033,HS,208.46,S,2.094,S,2.36,S,3,RS,36.55,S,1.56,HS,1.106,S,2.298,S,1.107,S,0.17455,S,NA,NA,0.00208,RS,334,HS,7.29,S,8.5488,HS,11.706,HS,1.53,S,4.7,S,10.89,S,WADEABLE,53.23,24.40725799,10.875,5.939,25.15011445,13.82727273,0.763636364,1.790909091,1.484548819,0.209851842,396,0.779608507,66.45454545,0,66.66666667,67.61904762,1.248361928,1.174905937,-0.39529743,-0.468753421,11,89,0.472480076,23.80952381,0.004545455,0.018181818,0.022727273,0.259090909,0.001895135,99.73262032,85.42780749,0.418181818,0.545454545,0.172727273,0.798863636,1.598863636,0.844769746,0.819488636,0.262573952,0.356068182,0,0.356068182,0,WADEABLE,0,0.369166667,10.875,0.206519236,-0.570100974,-0.718042092,2 Medi,Medi,-0.740105278,Good,0.154936492,Good,0.03993062,9.903239371,0.995777277,0.268145026,-0.571630254,0.468123053,-0.329639971,0.012675132,-1.897047502,0.452405386,0.268090829,NRS_SC-10033,S,10,10,10,10,0,10,10,10,8,87.5,535801,-28.22,-5.14,12.86,Appalachians
FW08SC012,1,9/1/2015,2009,2009-06-12,SC,Wateree River,PROB,PLNLOW,CPL,NA,65,65p,4,33.8932798,-80.62454681,3050104,NonUrban,6th,NA,NA,NA,S,S,S,Intermediate Disturbance,33.893611,80.624444,123.8125791,FW08SC012,YES,YES,14362,54.57,0.742613509,15217,0.665730822,0.052,HS,460.69,S,5.147,S,9.54,HS,25,HS,107.07,S,3.45,HS,2.839,S,10.01,S,2.864,S,0.32778,HS,NA,NA,0.0187,RS,728,HS,7.3,HS,78.8469,HS,10.176,S,8.78,HS,21,S,9.23,HS,BOATABLE,575.1,69.65274618,76.22727273,436.225,70.39763914,76.13636364,0.036363636,1.127272727,2.216078187,0.015968334,2718.664158,-0.460409377,NA,0,100,NA,1.304570066,0.744191613,-1.20460099,-1.764979443,0,100,12.24093882,NA,0,0,0.077272727,0.222727273,0.005330455,77.00534759,NA,0.346590909,0.078409091,0.528409091,0.665909091,1.664772727,0.867838794,0.849147727,0.029413192,0.030304545,0,0.030304545,0,BOATABLE,0,0.015968334,76.22727273,0.22395588,-0.633152719,-1.764979443,1 Low,Good,-0.840929443,Good,0.168144374,Good,-0.062672719,491.5483199,2.691566216,0.034245734,-1.465393522,487.5042003,2.687978362,0.033963984,-1.468981376,1.381514193,0.486756194,NRS_SC-10034,T,7.064464662,5.647886354,8.47464,9.720430108,10,10,10,10,8,88.63,545011,-24.65,-3.96,7.01,Coastal Plains
FW08SC013,1,9/1/2015,2009,2009-06-09,SC,Saluda River,PROB,EHIGH,SAP,NA,45,45b,4,34.64299314,-82.45397174,3050109,Urban,5th,NA,NA,NA,S,S,S,Intermediate Disturbance,34.636666,82.4525,225.9372131,FW08SC013,YES,YES,1083.76001,19.82,0.543163249,15218,0.572045872,0.037,NA,242.11,NA,2.918,NA,2.39,NA,5,NA,45.2,NA,1.77,H,0.894,NA,3.128,NA,1.235,NA,0.35557,NA,NA,NA,0.00487,R,604,NA,7.29,NA,71.78,NA,12.066,NA,2.63,NA,13.8,NA,10.85,NA,BOATABLE,269.1,85.12729624,62.40909091,158.91,68.80599464,64.18181818,0.618181818,2.009090909,1.291439035,0.186234624,2593.503346,1.207535801,NA,23,25,NA,1.749559286,1.521897793,-0.314361992,-0.542023485,0,100,25.56893149,NA,0,0,0.079545455,0.377272727,0.007043636,83.28877005,NA,0.5375,0.229545455,0.340909091,0.663636364,1.345454545,0.705812814,0.705454545,0.413341155,0.704568182,0.113636364,0.704568182,0,BOATABLE,0,0.186234624,62.40909091,0.132084958,-0.411983086,-0.542023485,2 Medi,Medi,-0.983403485,Good,0.105104958,Good,0.484913658,249.2142474,2.396572867,0.229008506,-0.640148386,126.0720467,2.100618803,0.115850403,-0.93610245,1.399245026,0.750418412,NRS_SC-10035,S,10,10,0,0.264150943,0,10,10,10,8,62.83,541761,-28.03,-5.48,15.8,Appalachians
FW08SC014,1,9/1/2015,2009,2009-06-03,SC,Maccamaw River,PROB,PLNLOW,CPL,NA,75,75j,4,33.56170854,-79.08678599,3040206,Urban,6th,NA,NA,NA,S,S,S,Intermediate Disturbance,33.564722,79.088611,123.8125791,FW08SC014,YES,YES,40818.5,12.72,0.400689962,15219,0.365015587,0.042,NA,416.12,NA,5.863,NA,7.94,NA,47,NA,97.43,NA,6.87,H,2.282,NA,6.708,NA,2.783,NA,0.53601,NA,NA,NA,0.00984,R,1005,H,7.39,NA,105.565,H,7.031,H,6.59,NA,24.5,NA,8.23,NA,BOATABLE,699.9,174.1211409,192.0909091,1272.92,161.3116929,200.0909091,0.7,0,1.219328959,0.004137124,3815.403195,-0.790512377,NA,20,100,NA,0.634764282,0.236019315,-1.026531691,-1.425276659,0,100,23.0478201,NA,0,0.159090909,0.036363636,1.113636364,0.004854545,93.5828877,NA,0.5875,0.2375,0.486363636,0.839772727,1.844318182,0.947439962,0.929943182,0.029413192,0.030304545,0,0.030304545,0,BOATABLE,0,0.004137124,192.0909091,0.268184257,0.050625786,-1.425276659,1 Low,Good,-0.501226659,Good,0.229617577,Good,0.621105786,804.7356683,2.905653251,0.019685832,-1.705846218,571.6286598,2.757113995,0.013983456,-1.854385474,1.021291597,0.378210928,NRS_SC-10036,S,8.761066165,7.61068446,5.421142857,3.76344086,10,10,10,10,8,81.95,545031,-26.11,-4.62,10.89,Coastal Plains
FW08SC015,1,9/1/2015,2009,2009-06-08,SC,Savannah River,PROB,EHIGH,SAP,NA,45,45b,4,33.61109176,-82.16242838,3060106,Urban,7th,NA,NA,NA,S,S,T,Intermediate Disturbance,33.610444,82.162527,121.3543142,FW08SC015,YES,YES,16274.09961,14.83,0.412933367,15220,0.414581309,0.008,R,318.27,NA,3.25,NA,3.25,NA,8,NA,57.8,NA,3.1,H,1.61,NA,3.933,NA,1.727,NA,0.1779,NA,NA,NA,0,R,446,H,7.31,NA,15.9463,H,10.618,H,3.75,NA,0.7,NA,6.24,NA,BOATABLE,301.5,55.16504163,193.0909091,530.395,41.49621666,199.9545455,0.490909091,2.590909091,1.075632551,0.212829807,4038.972702,-0.460409377,NA,0,100,NA,2.149695721,1.650107591,-2.110516968,-2.610105098,0,100,13.76325594,NA,0,0.113636364,0.204545455,0.406818182,0.013135455,58.02139037,NA,0.578409091,0.05,0.221590909,0.651136364,1.086363636,0.701662162,0.588863636,0.057145551,0.060609091,0,0.060609091,0,BOATABLE,0,0.212829807,193.0909091,0.039954623,-0.380053345,-2.610105098,1 Low,Poor,-3.051485098,Good,0.012974623,Good,0.595742579,1527.834282,3.184076251,0.093868403,-1.027480569,915.9771946,2.961884661,0.056276599,-1.249672159,1.074396896,0.803532083,NRS_SC-10037,S,9.829744745,10,10,6.226415094,4.736842105,10,10,10,8,88.49,545021,-17.49,-3.26,8.6,Appalachians
