PUBLICATION_DATE,UID,SAMPLE_TYPE,SITETYPE,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,LAT_DD83,LON_DD83,AG_ECO9_NM,INDEX_VISIT,METRIC_TAXA_ROOT,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,MMI_BENT,RICH_PT,TOLR_PT,OE_SCORE
4/23/2019,1003713,BERW,PROB,NDSS-1133,6/18/2014,1,ND,46.27863,-104.0273,Northern Plains,Y,WSA,0,8.02,4,3.87,33.03,1.43,2.5,1.266164151
4/23/2019,1003714,BERW,PROB,SDSS-1201,6/17/2014,1,SD,43.04438,-98.72007,Northern Plains,Y,WSA,0,3.71,0,5.93,21.62,0,3.33,0.836142551
4/23/2019,1003715,BETB,HAND,WVRF-0005,6/17/2014,1,WV,38.10789,-80.20821,Southern Appalachians,Y,WSA,9.99,9.5,10,7.46,84.7,10,3.87,1.051024314
4/23/2019,1003716,BERW,PROB,COSS-1111,6/18/2014,1,CO,40.16962,-106.5673,Western Mountains,Y,WSA,1.67,0.84,2.86,3.23,15.32,0.59,0,0.494378892
4/23/2019,1003717,BERW,HAND,NDRF-0002,6/18/2014,1,ND,46.2534,-103.9119,Northern Plains,Y,WSA,10,4.47,0,9.08,49.18,4.29,1.67,0.431895639
4/23/2019,1003718,BERW,PROB,TXLS-1117,6/18/2014,1,TX,31.4733,-100.4694,Southern Plains,Y,WSA,0.05,6.4,2.86,3.85,24.32,0,1.43,0.930266325
4/23/2019,1003719,BETB,PROB,WARM-1005,6/17/2014,1,WA,48.05018,-119.6806,Xeric,Y,WSA,0,0.84,10,1.01,21.72,1.18,0,0.531737188
4/23/2019,1003720,BERW,PROB,WVSS-1045,6/16/2014,1,WV,38.22115,-81.88153,Southern Appalachians,Y,WSA,3.98,4.46,2.22,3.68,38.33,3.5,5.16,0.926424193
4/23/2019,1003721,BERW,PROB,WVSS-1047,6/18/2014,1,WV,39.56015,-79.75748,Southern Appalachians,Y,WSA,0,0,0,2.32,12.22,0,5.01,0.189785791
4/23/2019,1003722,BERW,PROB,AZLS-1072,6/18/2014,1,AZ,33.71384,-110.8185,Xeric,Y,WSA,8.57,8.11,5.71,2.46,54.67,3.53,4.42,1.08137036
4/23/2019,1003723,BERW,PROB,COSS-1114,6/18/2014,1,CO,39.15753,-107.7973,Western Mountains,Y,WSA,3.72,5.6,7.14,4.23,49.67,4.71,4.4,1.242763017
4/23/2019,1003724,BERW,PROB,IAS9-0919,6/18/2014,2,IA,41.37959,-94.89794,Temperate Plains,N,WSA,0.78,6.25,3.75,1.18,23.27,2,0,0.783978618
4/23/2019,1003725,BETB,PROB,NDR9-0909,6/18/2014,1,ND,46.76208,-97.19334,Temperate Plains,Y,WSA,1.89,7.95,6.25,2.94,42.2,4,2.29,0.968416245
4/23/2019,1003726,BETB,PROB,SCR9-0904,6/18/2014,1,SC,34.57048,-81.77745,Southern Appalachians,Y,WSA,4.86,0,0,0,15.33,0,4.34,0.16690777
4/23/2019,1003727,BERW,PROB,VTRS-1005,6/18/2014,1,VT,44.31131,-72.10034,Northern Appalachians,Y,WSA,8.62,6.72,10,7.77,79.58,10,4.64,0.99506967
4/23/2019,1003728,BERW,HAND,SDRF-0004,6/18/2014,1,SD,43.64373,-101.7829,Northern Plains,Y,WSA,3.98,5.08,4,6.46,44.83,5.71,1.67,1.307790161
4/23/2019,1003729,BETB,PROB,WARM-1002,6/18/2014,1,WA,48.13943,-119.0654,Xeric,Y,WSA,0,0.3,1.43,3.51,8.73,0,0,0.318768761
4/23/2019,1003731,BERW,PROB,WVS9-0926,6/19/2014,1,WV,38.46936,-82.27878,Southern Appalachians,Y,WSA,0,0,0,0,0,0,0,0.337492769
4/23/2019,1003732,BETB,PROB,GAR9-0906,6/18/2014,1,GA,32.00825,-83.29546,Coastal Plains,Y,WSA,8.19,7.87,6.25,7.27,69.22,5.62,6.33,1.322185999
4/23/2019,1003733,BERW,PROB,SCS9-0921,6/19/2014,1,SC,34.7692,-83.01151,Southern Appalachians,Y,WSA,5.1,1.15,0,0.4,12.75,1,0,0.488183964
4/23/2019,1003734,BERW,PROB,ILS9-0922,6/19/2014,1,IL,39.34781,-88.05272,Temperate Plains,Y,WSA,0,1.7,2.5,0.59,7.98,0,0,0.499622803
4/23/2019,1003735,BETB,PROB,CARO-1042,6/19/2014,1,CA,37.39213,-120.7909,Xeric,Y,WSA,4.9,5.96,2.86,0.48,25.63,1.18,0,0.382043583
4/23/2019,1003738,BETB,PROB,NDRM-1002,6/19/2014,1,ND,46.41016,-100.6711,Northern Plains,Y,WSA,7.04,5.84,2,4.36,46.45,5.71,2.92,0.664463734
4/23/2019,1003739,BERW,PROB,NVLS-1069,6/18/2014,1,NV,41.99317,-117.528,Xeric,Y,WSA,10,2.99,2.86,3.51,36.25,0,2.39,0.912865521
4/23/2019,1003740,BERW,PROB,NVR9-0917,6/17/2014,1,NV,41.00565,-117.3393,Xeric,Y,WSA,8.64,8.08,4.29,1.13,46.92,4.71,1.3,0.646930105
4/23/2019,1003741,BETB,PROB,WYRO-1034,6/19/2014,1,WY,41.02374,-107.504,Xeric,Y,WSA,7.35,8.03,4.29,5.08,55.63,4.71,3.92,1.060745465
4/23/2019,1003742,BERW,PROB,CALS-1115,6/19/2014,1,CA,39.98053,-121.9723,Xeric,Y,WSA,6.53,10,10,5.48,79.27,10,5.55,0.852184752
4/23/2019,1003743,BERW,PROB,CAS9-0923,6/18/2014,1,CA,39.59863,-120.9972,Western Mountains,Y,WSA,4.62,6.63,2.86,2.82,49.18,5.88,6.7,1.094406991
4/23/2019,1003744,BERW,PROB,TXRO-1078,6/19/2014,1,TX,31.53799,-100.1848,Southern Plains,Y,WSA,5.76,5.92,4.29,5.39,38.93,2,0,0.777448579
4/23/2019,1003745,BETB,PROB,ORRM-1006,6/19/2014,1,OR,44.82284,-119.85,Western Mountains,Y,WSA,8.5,1.56,4.29,1.73,40.85,7.06,1.37,0.953804602
4/23/2019,1003746,BETB,PROB,MSR9-0905,6/18/2014,1,MS,32.58246,-89.8487,Coastal Plains,Y,WSA,4.15,5.5,5,0.33,34.08,1.25,4.22,0.850667283
4/23/2019,1003747,BERW,PROB,IALS-1055,6/19/2014,1,IA,41.99173,-95.12794,Temperate Plains,Y,WSA,0,2.27,0,0.59,4.77,0,0,0.736321146
4/23/2019,1003748,BETB,PROB,LARM-1002,6/19/2014,1,LA,30.12132,-90.91755,Coastal Plains,Y,WSA,0,0,0,0,0,0,0,0.114519854
4/23/2019,1003749,BERW,HAND,NHRF-0002,6/19/2014,1,NH,43.78668,-71.208,Northern Appalachians,Y,WSA,10,3.65,2.22,7.58,66.5,7.14,9.31,0.757010572
4/23/2019,1003750,BETB,PROB,CORM-1004,6/20/2014,1,CO,40.51533,-107.236,Xeric,Y,WSA,10,2.35,5.71,8.98,72.67,7.65,8.91,1.151857984
4/23/2019,1003751,BERW,PROB,MSS9-0917,6/20/2014,1,MS,31.19723,-89.69055,Coastal Plains,Y,WSA,9.41,5.09,1.25,4.7,50.75,3.12,6.88,0.60616799
4/23/2019,1003752,BETB,PROB,CARM-1006,6/18/2014,1,CA,37.55588,-121.1505,Xeric,Y,WSA,2.24,1.65,1.43,0,10.83,1.18,0,0.189620645
4/23/2019,1003753,BERW,HAND,MNRF-0005,6/20/2014,1,MN,46.78465,-95.149,Upper Midwest,Y,WSA,3.78,8.39,2.86,2.4,41.38,5.56,1.84,1.463459531
4/23/2019,1003754,BETB,PROB,NDR9-0921,6/22/2014,2,ND,47.28029,-101.1779,Northern Plains,N,WSA,0.83,4.21,0,0,16.33,1.43,3.33,0.883491375
4/23/2019,1003755,BETB,HAND,ORRF-0107,6/18/2014,1,OR,45.63943,-117.7274,Western Mountains,Y,WSA,8.18,3.53,8.57,8.05,69.23,6.47,6.74,1.189089204
4/23/2019,1003756,BETB,PROB,ALRO-1020,6/23/2014,1,AL,31.41142,-86.06452,Coastal Plains,Y,WSA,8.3,4.2,1.25,4.7,44.3,1.88,6.25,0.65266229
4/23/2019,1003757,BETB,PROB,CARO-1050,6/23/2014,1,CA,39.38059,-121.633,Xeric,Y,WSA,7.86,3.54,5.71,1.84,34.27,1.18,0.43,0.279532447
4/23/2019,1003758,BETB,PROB,FLRM-1002,6/22/2014,1,FL,29.75396,-82.94206,Coastal Plains,Y,WSA,0.2,6.57,2.5,1.55,24.4,2.5,1.32,1.011392813
4/23/2019,1003759,BERW,PROB,MTS9-0927,6/23/2014,1,MT,45.43382,-107.7782,Northern Plains,Y,WSA,0.07,5.99,4,6.46,32,1.43,1.25,0.97266691
4/23/2019,1003760,BERW,PROB,MTSS-1289,6/23/2014,1,MT,46.40587,-112.3704,Western Mountains,Y,WSA,7.09,2.57,2.86,6.13,50.05,5.88,5.5,1.037691033
4/23/2019,1003761,BETB,PROB,NDR9-0918,6/23/2014,2,ND,45.97889,-98.16758,Temperate Plains,N,WSA,0.04,0,0,0,0.07,0,0,0.576641194
4/23/2019,1003762,BERW,PROB,OKSS-1431,6/23/2014,1,OK,36.76012,-96.28956,Southern Plains,Y,WSA,4.63,6.02,4.29,4.91,38.63,3.33,0,0.546220518
4/23/2019,1003763,BETB,HAND,ORRF-0116,6/16/2014,1,OR,45.37816,-117.6533,Western Mountains,Y,WSA,7.76,6.91,8.57,7.47,68.33,7.06,3.23,0.963998165
4/23/2019,1003764,BETB,PROB,PARO-1049,6/23/2014,1,PA,41.9999,-76.62264,Northern Appalachians,Y,WSA,5.88,7.9,5.56,2.22,54.67,6.67,4.57,1.038056267
4/23/2019,1003765,BERW,HAND,ORRF-0118,6/21/2014,1,OR,45.95473,-117.786,Western Mountains,Y,WSA,7.96,5.12,7.14,6.3,69.7,8.82,6.48,0.98378784
4/23/2019,1003766,BERW,PROB,NDLS-1065,6/24/2014,1,ND,47.14528,-101.3734,Northern Plains,Y,WSA,0.48,8.83,4,3.83,38.2,2.86,2.92,1.2576155
4/23/2019,1003767,BERW,PROB,NES9-0922,6/23/2014,1,NE,42.09737,-101.1665,Southern Plains,Y,WSA,8.34,6.54,7.14,8.81,69.48,8,2.86,0.463761285
4/23/2019,1003768,BETB,PROB,GARO-1034,6/24/2014,1,GA,31.98338,-82.13766,Coastal Plains,Y,WSA,2.81,10,5,4.7,54.88,5,5.42,1.222937438
4/23/2019,1003769,BETB,HAND,MNRF-0004,6/24/2014,1,MN,47.31549,-91.78944,Upper Midwest,Y,WSA,5.54,7.94,1.43,7.64,64.68,8.89,7.37,0.961288548
4/23/2019,1003771,BETB,PROB,MOR9-0912,6/24/2014,1,MO,38.82912,-90.41661,Temperate Plains,Y,WSA,7.19,6.76,2.5,1.76,49.63,5,6.57,0.675245553
4/23/2019,1003772,BERW,PROB,MTS9-0948,6/24/2014,1,MT,45.00148,-107.6834,Northern Plains,Y,WSA,1.99,4.67,0,3.19,22.27,1.43,2.08,0.940709889
4/23/2019,1003773,BETB,PROB,PARM-1003,6/24/2014,1,PA,41.71462,-76.32307,Northern Appalachians,Y,WSA,7.06,7.07,7.78,4.64,66.6,8.1,5.31,1.114568657
4/23/2019,1003774,BETB,PROB,SDR9-0913,6/24/2014,2,SD,42.8542,-97.28016,Temperate Plains,N,WSA,0,2.44,0,0,4.07,0,0,0.384874795
4/23/2019,1003775,BERW,PROB,SDS9-0944,6/24/2014,2,SD,45.90933,-103.429,Northern Plains,N,WSA,0.9,6.4,0,5.3,27.55,1.43,2.5,1.124952477
4/23/2019,1003776,BETB,PROB,TXR9-0902,6/24/2014,2,TX,29.77151,-101.7318,Xeric,N,WSA,8,6.84,5.71,1.08,55.53,7.06,4.63,0.555040174
4/23/2019,1003777,BERW,PROB,VTRS-1006,6/24/2014,1,VT,43.74102,-73.24526,Northern Appalachians,Y,WSA,0.92,2.29,3.33,1.52,20.8,1.43,2.99,0.417653114
4/23/2019,1003778,BETB,PROB,WARM-1004,6/24/2014,1,WA,46.69022,-117.4968,Xeric,Y,WSA,0,6.64,2.86,1.84,19.88,0.59,0,0.481172454
4/23/2019,1003779,BETB,PROB,NHRM-1004,6/24/2014,1,NH,43.26269,-71.5564,Northern Appalachians,Y,WSA,5.39,5.76,8.89,3.66,59.17,6.67,5.13,0.956440769
4/23/2019,1003780,BETB,HAND,MNRF-0001,6/25/2014,1,MN,47.65025,-91.60249,Upper Midwest,Y,WSA,3.59,3.68,2.86,2.68,30.65,2.78,2.8,1.022570588
4/23/2019,1003781,BETB,PROB,CARO-1051,6/25/2014,1,CA,37.58872,-121.0651,Xeric,Y,WSA,1.43,5.76,2.86,0.71,22.83,2.94,0,0.473823405
4/23/2019,1003782,BERW,PROB,PAS9-0924,6/25/2014,1,PA,41.8317,-76.33241,Northern Appalachians,Y,WSA,6.44,4.9,3.33,2.87,50.88,6.67,6.32,0.970438981
4/23/2019,1003783,BETB,HAND,ORRF-0109,6/24/2014,1,OR,43.86593,-122.4082,Western Mountains,Y,WSA,6.84,4.53,8.57,5.66,63.65,9.41,3.18,0.918527856
4/23/2019,1003784,BERW,PROB,ILLS-1068,6/24/2014,1,IL,38.90585,-88.99894,Temperate Plains,Y,WSA,1.8,3.64,0,1.18,19.98,2,3.37,1.081715052
4/23/2019,1003785,BERW,PROB,ILS9-0919,6/20/2014,1,IL,39.41046,-89.1314,Temperate Plains,Y,WSA,0.09,9.15,6.25,4.12,36.4,1,1.23,1.339622139
4/23/2019,1003786,BERW,HAND,MSRF-0003,6/19/2014,1,MS,31.45095,-90.01,Coastal Plains,Y,WSA,9.25,7.63,3.75,3.88,62.93,5,8.25,0.993027146
4/23/2019,1003787,BETB,PROB,MTR9-0907,6/25/2014,1,MT,48.34598,-107.5838,Northern Plains,Y,WSA,2.99,4.92,2,2.04,24.38,1.43,1.25,0.706772595
4/23/2019,1003788,BETB,PROB,MTRO-1069,6/25/2014,1,MT,48.34598,-107.5838,Northern Plains,Y,WSA,4.58,4.06,2,3.57,26.07,1.43,0,0.530411296
4/23/2019,1003789,BETB,PROB,ILRO-1022,6/25/2014,1,IL,38.72384,-89.4926,Temperate Plains,Y,WSA,1.28,7.61,1.25,1.76,24.97,1,2.08,0.826268626
4/23/2019,1003790,BETB,PROB,MORM-1007,6/25/2014,1,MO,38.66484,-91.8674,Temperate Plains,Y,WSA,10,1.65,0,0,41.08,3,10,0.337453749
4/23/2019,1003791,BERW,PROB,MTSS-1291,6/25/2014,1,MT,45.19492,-107.7614,Northern Plains,Y,WSA,1.57,4.31,6,8.38,41.02,1.43,2.92,1.441323897
4/23/2019,1003792,BERW,PROB,IALS-1052,6/25/2014,1,IA,42.05726,-93.73743,Temperate Plains,Y,WSA,3.46,9.32,6.25,5.29,57.25,5,5.03,1.013480029
4/23/2019,1003793,BERW,PROB,SDSS-1196,6/25/2014,1,SD,43.41842,-101.0899,Northern Plains,Y,WSA,0.52,4.42,0,1.4,12.95,1.43,0,0.991620386
4/23/2019,1003794,BERW,PROB,FLS9-0929,6/25/2014,2,FL,30.96982,-86.99359,Coastal Plains,N,WSA,8.16,9.29,6.25,3.73,66.18,5,7.28,1.23132318
4/23/2019,1003795,BETB,PROB,MSR9-0903,6/24/2014,1,MS,30.88339,-88.77355,Coastal Plains,Y,WSA,0.22,0,0,4.7,17.58,1.88,3.75,0.55207331
4/23/2019,1003796,BERW,PROB,SDSS-1203,6/25/2014,1,SD,44.29952,-103.5739,Western Mountains,Y,WSA,1.88,6.46,4.29,3.97,33.02,2.94,0.27,0.70654444
4/23/2019,1003797,BETB,PROB,CALS-1087,6/24/2014,1,CA,39.61321,-121.7794,Xeric,Y,WSA,2.04,5.92,4.29,0,23.35,1.76,0,0.260556309
4/23/2019,1003798,BETB,PROB,CALS-1108,6/24/2014,1,CA,39.40277,-122.1703,Xeric,Y,WSA,0,2.88,4.29,0.54,13.83,0.59,0,0.418227865
4/23/2019,1003799,BETB,PROB,MTRM-1005,6/26/2014,1,MT,48.50016,-108.8066,Northern Plains,Y,WSA,2.93,3.91,6,0,38.55,5.71,4.58,0.554010281
4/23/2019,1003800,BETB,PROB,NDR9-0906,6/26/2014,1,ND,47.50223,-97.33886,Temperate Plains,Y,WSA,0.84,6.14,5,1.18,25.27,2,0,0.717209503
4/23/2019,1003801,BERW,PROB,WVS9-0924,6/25/2014,2,WV,39.472,-78.36353,Southern Appalachians,N,WSA,4.36,8.99,4.44,5.2,66.42,10,6.86,1.255756737
4/23/2019,1003802,BERW,PROB,WVSS-1041,6/26/2014,1,WV,38.14842,-82.21046,Southern Appalachians,Y,WSA,2.6,3.74,4.44,3.65,33.48,1.5,4.16,1.039648199
4/23/2019,1003803,BETB,PROB,WVLS-1019,6/24/2014,1,WV,39.12646,-78.55908,Southern Appalachians,Y,WSA,6.45,8.2,10,3.01,62.17,7.5,2.14,1.146985945
4/23/2019,1003804,BETB,PROB,TXRM-1021,6/26/2014,1,TX,28.64427,-99.78095,Southern Plains,Y,WSA,1.28,6.26,7.14,1.45,32.6,2,1.43,0.930076354
4/23/2019,1003805,BETB,HAND,MNRF-0009,6/26/2014,1,MN,48.0691,-92.13111,Upper Midwest,Y,WSA,0,1.68,2.86,6.6,29.6,1.11,5.51,0.991668904
4/23/2019,1003806,BERW,PROB,MNSS-1174,6/26/2014,1,MN,48.29439,-92.74453,Upper Midwest,Y,WSA,2.01,4.97,2.86,5.76,40.4,3.89,4.75,1.399090718
4/23/2019,1003807,BERW,PROB,NERO-1043,6/26/2014,1,NE,40.89354,-96.60389,Temperate Plains,Y,WSA,1.51,3.12,5,3.53,31.72,3,2.87,0.834886603
4/23/2019,1003808,BERW,PROB,NVRO-1041,6/25/2014,1,NV,41.78608,-114.9674,Xeric,Y,WSA,0,6.8,10,4.28,45.9,5.29,1.17,1.028453094
4/23/2019,1003809,BETB,PROB,WARM-1008,6/25/2014,1,WA,46.58347,-118.4194,Xeric,Y,WSA,0,2.03,0,0,3.38,0,0,0.36406318
4/23/2019,1003811,BETB,PROB,COR9-0907,6/25/2014,1,CO,40.47797,-108.9082,Xeric,Y,WSA,10,0.02,4.29,6.84,58.4,4.71,9.18,0.776020143
4/23/2019,1003812,BETB,PROB,CORM-1007,6/24/2014,1,CO,40.48799,-108.7551,Xeric,Y,WSA,10,0,4.29,7.51,57.32,3.53,9.06,0.78951822
4/23/2019,1003814,BERW,HAND,MNRF-0003,6/27/2014,1,MN,47.87413,-94.89827,Upper Midwest,Y,WSA,6.52,6,0,4.8,34.57,2.78,0.64,1.240728377
4/23/2019,1003815,BERW,PROB,TXR9-0924,6/27/2014,1,TX,29.44391,-99.99401,Southern Plains,Y,WSA,1.94,9,7.14,8.22,59.87,5.33,4.29,0.997857879
4/23/2019,1003816,BERW,PROB,ALLS-1037,6/26/2014,1,AL,31.11972,-86.15249,Coastal Plains,Y,WSA,6.36,10,8.75,2.75,66.73,6.25,5.93,1.309404583
4/23/2019,1003817,BETB,PROB,ALR9-0903,6/27/2014,1,AL,31.08686327,-87.08175172,Coastal Plains,Y,WSA,7.02,9.76,6.25,4.85,69.68,7.5,6.43,1.179001392
4/23/2019,1003818,BETB,HAND,MNRF-0010,6/29/2014,1,MN,48.09914,-96.1165,Temperate Plains,Y,WSA,5.94,7.16,10,4.71,72.75,9,6.84,1.196751273
4/23/2019,1003819,BETB,PROB,ORR9-0907,6/25/2014,1,OR,45.16978,-120.4823,Xeric,Y,WSA,0,3.29,8.57,6.28,55.93,9.41,6.01,0.718605202
4/23/2019,1003820,BERW,HAND,MNRF-0006,6/30/2014,1,MN,47.8434,-95.22562,Upper Midwest,Y,WSA,5.11,4.65,5.71,5.92,46.63,3.89,2.7,1.325529956
4/23/2019,1003821,BERW,PROB,OKRO-1092,6/30/2014,1,OK,35.56492,-97.94991,Southern Plains,Y,WSA,5.61,7.73,1.43,4.26,44.27,4.67,2.86,0.880263838
4/23/2019,1003822,BETB,PROB,ORR9-0901,6/30/2014,1,OR,43.99127,-123.6643,Western Mountains,Y,WSA,4.34,6.4,10,4.62,58.35,6.47,3.18,1.102662106
4/23/2019,1003823,BERW,PROB,IDRO-1052,6/30/2014,1,ID,42.8237,-116.8078,Xeric,Y,WSA,0,6.82,5.71,3.84,37.97,2.94,3.47,0.946567736
4/23/2019,1003824,BERW,PROB,VTRS-1013,6/30/2014,1,VT,43.89401,-73.04,Northern Appalachians,Y,WSA,9.08,5.37,8.89,5.43,78.2,10,8.15,0.929829242
4/23/2019,1003825,BETB,HAND,MNRF-0007,7/1/2014,1,MN,46.02088,-93.23841,Upper Midwest,Y,WSA,4.77,8.26,4.29,5.52,50.4,2.78,4.62,1.008031503
4/23/2019,1003826,BERW,HAND,OKRF-0002,7/1/2014,1,OK,35.69016,-95.16564,Temperate Plains,Y,WSA,6.86,0.97,5,2.35,28.63,2,0,1.127267933
4/23/2019,1003827,BERW,PROB,IDS9-0924,7/1/2014,1,ID,42.75271,-116.0744,Xeric,Y,WSA,0.41,5.31,10,5.34,55.2,7.06,5,0.651373294
4/23/2019,1003828,BERW,PROB,ILSS-1118,6/26/2014,1,IL,37.57781,-88.65127,Southern Appalachians,Y,WSA,0,7.99,0,1.16,15.25,0,0,0.532927584
4/23/2019,1003829,BERW,PROB,LAS9-0947,7/1/2014,1,LA,31.36399,-93.19881,Coastal Plains,Y,WSA,3.18,0,0,0,21.97,0,10,0
4/23/2019,1003830,BETB,PROB,PAR9-0901,7/1/2014,1,PA,41.41992,-78.74775,Northern Appalachians,Y,WSA,4.95,5.31,4.44,3.04,47.6,6.67,4.15,1.044658212
4/23/2019,1003834,,PROB,NHR9-0901,7/1/2014,1,NH,44.24308,-72.04818,Northern Appalachians,Y,,,,,,,,,
4/23/2019,1003835,BERW,PROB,NVLS-1072,6/30/2014,1,NV,38.4235,-119.0023,Xeric,Y,WSA,8.26,4.99,5.71,3.51,42.93,2.35,0.94,1.263431385
4/23/2019,1003836,BETB,PROB,WAR9-0909,7/1/2014,1,WA,47.69212,-121.9663,Western Mountains,Y,WSA,2.19,5.92,4.29,3.29,31.05,2.94,0,0.794899461
4/23/2019,1003837,BETB,HAND,WARF-0108,6/28/2014,1,WA,47.6281,-124.0173,Western Mountains,Y,WSA,7.09,8.55,10,6.93,82.9,10,7.17,1.308111498
4/23/2019,1003838,BETB,HAND,WARF-0109,6/29/2014,1,WA,47.53304,-123.679,Western Mountains,Y,WSA,6.73,4.97,7.14,5.02,55.08,5.29,3.9,0.873538443
4/23/2019,1003839,BERW,PROB,DESS-1092,7/2/2014,1,DE,39.72249,-75.66642,Southern Appalachians,Y,WSA,0.45,3.17,5.56,4.12,32.27,1.5,4.56,0.828942787
4/23/2019,1003840,BETB,PROB,INRM-1003,7/2/2014,1,IN,39.12838,-84.82103,Southern Appalachians,Y,WSA,1.26,1.58,0,0,4.73,0,0,0.428100675
4/23/2019,1003841,BERW,PROB,NESS-1134,7/2/2014,1,NE,41.82238,-96.85704,Temperate Plains,Y,WSA,0,1.82,0,0,3.03,0,0,0.331088426
4/23/2019,1003842,BETB,HAND,WIRF-0001,7/2/2014,1,WI,45.92504,-92.63887,Upper Midwest,Y,WSA,5.69,5.55,10,8.01,66.42,6.11,4.49,1.031915865
4/23/2019,1003843,BERW,PROB,LAS9-0945,7/2/2014,2,LA,31.33362,-92.50204,Coastal Plains,N,WSA,2.12,7.22,3.75,2.32,32.7,1.25,2.96,1.110683084
4/23/2019,1003845,BETB,HAND,WARF-0110,7/1/2014,1,WA,47.8501,-123.951,Western Mountains,Y,WSA,9.14,0,4.29,7.53,50.13,4.12,5,0.811384063
4/23/2019,1003846,BERW,PROB,WAS9-0916,7/2/2014,1,WA,47.05149,-122.7213,Western Mountains,Y,WSA,0,4.25,1.43,0,9.47,0,0,0.268128416
4/23/2019,1003847,BERW,PROB,MSS9-0919,7/6/2014,1,MS,31.31669,-90.29969,Coastal Plains,Y,WSA,9.45,7.99,2.5,5.5,63.33,6.25,6.31,1.153698518
4/23/2019,1003848,BETB,HAND,NYRF-0006,7/6/2014,1,NY,43.25015,-74.20937,Northern Appalachians,Y,WSA,0.17,3.13,0,0,6.37,0,0.52,0.667537646
4/23/2019,1003849,BETB,PROB,ORR9-0906,7/2/2014,1,OR,44.37292,-123.8363,Western Mountains,Y,WSA,3.04,0,7.14,4.93,27.88,1.18,0.44,0.626030996
4/23/2019,1003850,BETB,PROB,MER9-0905,7/7/2014,1,ME,43.49885,-70.46423,Northern Appalachians,Y,WSA,3.49,0.25,2.22,3.26,24.03,0.95,4.25,0.29961003
4/23/2019,1003851,BERW,PROB,IAS9-0921,7/7/2014,1,IA,42.40439,-95.87348,Temperate Plains,Y,WSA,2.13,7.33,1.25,3.53,30.38,0,3.99,1.124769536
4/23/2019,1003852,BETB,PROB,NYR9-0914,7/7/2014,1,NY,43.25553,-73.5864,Northern Appalachians,Y,WSA,4.26,7.38,6.67,3.96,50.03,4.29,3.46,1.054042438
4/23/2019,1003853,BERW,PROB,TXSS-1229,7/7/2014,1,TX,27.56777,-97.79459,Coastal Plains,Y,WSA,0,0,0,0.59,13.48,0,7.5,0.148319203
4/23/2019,1003854,BERW,HAND,CORF-0003,7/7/2014,1,CO,38.71062,-108.2765,Xeric,Y,WSA,7.55,5.43,4.29,5.08,52.6,5.29,3.92,1.127082953
4/23/2019,1003855,BETB,PROB,MIRM-1001,7/7/2014,1,MI,44.67449,-84.32747,Upper Midwest,Y,WSA,8.09,3.42,1.43,6.48,36.92,2.22,0.51,0.891592824
4/23/2019,1003856,BERW,PROB,MSS9-0917,7/7/2014,2,MS,31.19723,-89.69055,Coastal Plains,N,WSA,9.73,7.16,3.75,4.01,54.63,1.88,6.25,1.039145126
4/23/2019,1003857,BERW,PROB,OKS9-0941,7/7/2014,1,OK,35.75565,-96.21008,Southern Plains,Y,WSA,2.69,8.1,1.43,1.56,28.68,2,1.43,0.948343105
4/23/2019,1003858,BERW,PROB,WVLS-1020,7/7/2014,1,WV,38.26276,-81.22258,Southern Appalachians,Y,WSA,10,3.38,1.11,5.8,55.17,3.5,9.31,0.680365096
4/23/2019,1003859,,PROB,NHRM-1002,7/7/2014,1,NH,44.71296,-71.1727,Northern Appalachians,Y,,,,,,,,,
4/23/2019,1003860,BERW,PROB,ILS9-0924,7/8/2014,1,IL,40.3726,-89.40746,Temperate Plains,Y,WSA,1.72,4.32,3.75,1.18,18.28,0,0,0.73759704
4/23/2019,1003861,BERW,HAND,WIRF-0010,7/8/2014,1,WI,45.91435,-89.75703,Upper Midwest,Y,WSA,2.52,7.35,7.14,8.23,57.27,5,4.12,1.210692185
4/23/2019,1003862,BETB,PROB,INRM-1005,7/8/2014,1,IN,40.79022,-85.82739,Temperate Plains,Y,WSA,7.66,3.41,10,6.47,55.68,3,2.87,1.369121927
4/23/2019,1003863,BETB,HAND,NYRF-0004,7/8/2014,1,NY,43.48307,-73.79941,Northern Appalachians,Y,WSA,6.54,7.95,5.56,1.8,62.55,10,5.68,1.133876297
4/23/2019,1003864,BETB,PROB,NYRM-1006,7/8/2014,1,NY,43.47235,-73.84035,Northern Appalachians,Y,WSA,6.6,8.81,8.89,3.83,69.45,10,3.54,1.14722082
4/23/2019,1003865,BERW,PROB,CALS-1102,7/8/2014,1,CA,37.89016,-118.7154,Xeric,Y,WSA,5.1,6.55,4.29,3.9,47.45,4.71,3.92,0.588327319
4/23/2019,1003866,BERW,HAND,CORF-0005,7/8/2014,1,CO,38.63686,-108.4186,Xeric,Y,WSA,3.88,6.93,7.14,5.66,54.25,4.12,4.82,0.612514465
4/23/2019,1003868,BERW,PROB,MNSS-1168,7/8/2014,1,MN,47.29311,-91.56625,Upper Midwest,Y,WSA,3.12,6.77,4.29,5.32,41.5,4.44,0.96,1.557124894
