SITE_ID,VISIT_NO,YEAR,ECOWSA9_2015,COMID,UID,REALM,prk3RRT_NRSA1314,SITE,CONPATTERN,W1_HAG,W1_HALL,W1_HNOAG,W1H_CROP,DATE_COL,STATE,VALXSITE,LAT_DD83,LON_DD83,GREAT_RIVER,XSLOPE_use,XWIDTH_use,Lpt01_XCMGW,Lpt01_XFC_NAT,LRBS_use,RDIST_COND,LRBS_Cond_use,LOE_RBS_use,LXCMGW_Cond_use,LOE_XCMGW_use,LXFC_NAT_Cond_use,LOE_XFC_NAT_use,Qbkf_cl,LQbkf_cl,Qbkf_kmcl,LQbkf_kmcl,QLow_cl,LQLow_cl,QLow_kmcl,LQLow_kmcl,LOE_QLow_cl,LOE_Qbkf_cl
FW08UT054,1,2008,XER,3379045,12242,BOATABLE,S,12242,SINGLE,0.272740909,1.2652,0.992459091,0.060609091,8/19/2008,UT,BOATABLE,38.69665707,-109.4113362,,0.110065902,114.4636364,-0.267058235,-0.477911599,0.446684222,2 Medi,Good,0.360274222,Good,0.061141765,Good,0.58618689,406.9699275,2.609562319,0.006543208,-2.184209269,95.05201094,1.977961309,0.001528234,-2.815810279,0.002716502,0.285051061
FW08UT055,1,2009,XER,4931322,15181,BOATABLE,T,15181,SINGLE,0.6667,0.6667,0,0,5/13/2009,UT,BOATABLE,38.71402872,-110.1003316,,0.013546667,136.2090909,-0.191052831,-0.45480538,0.124952652,2 Medi,Good,0.038542652,Good,0.137147169,Good,0.639354822,209.2547259,2.320675275,0.001872531,-2.727570887,117.7610397,2.071001631,0.001053793,-2.97724453,-0.152457675,-0.151278551
FW08UT058,1,2009,XER,3910709,15182,WADEABLE,T,15182,SINGLE,0,0,0,0,8/20/2009,UT,WADEABLE,39.21068431,-110.1731068,,0.698472222,8.755,-0.361510743,-0.682110695,-1.310800891,1 Low,Medi,-0.558568462,Good,-0.03581854,Medi,-0.369587142,9.380762055,0.97223812,0.001926419,-2.715249336,0.505818277,-0.296005482,0.000103874,-3.983492938,-1.192180747,-0.711292112
FW08UT059,1,2008,XER,1169814,12263,WADEABLE,S,12263,SINGLE,0,0,0,0,7/16/2008,UT,WADEABLE,41.79317634,-113.8369888,,1.328095238,1.122222222,-0.222013286,-0.165752748,-2.598858135,1 Low,Medi,-0.699953721,Good,0.230894565,Good,0.137726628,0.285441254,-0.544483259,0.005877304,-2.230821854,0.015620186,-1.806313813,0.000321623,-3.492652408,-0.750568478,-1.068547841
FW08UT060,1,2009,XER,1374240,15183,BOATABLE,S,15183,SINGLE,0,0.181827273,0.181827273,0,7/15/2009,UT,BOATABLE,40.49144677,-109.1766704,,0.07596735,135.1636364,-0.438248312,-1.037071311,-1.161997963,1 Low,Medi,-1.248407963,Medi,-0.110048312,Good,0.094397322,229.3828181,2.360560884,0.003542033,-2.450747462,49.65001965,1.695919425,0.000766675,-3.115388921,-0.296430736,0.025888829
FW08UT061,1,2009,WMT,3504569,15185,WADEABLE,T,15185,SINGLE,0,2.462916486,2.462916486,0,10/13/2009,UT,WADEABLE,38.5167759,-112.2651084,,0.212808642,14.32,-0.136181653,-0.897337657,-0.884360879,3 High,Poor,-0.881597984,Good,0.039946871,Poor,-0.439821511,,,,,,,,,,
FW08UT064,1,2009,WMT,10274616,15190,WADEABLE,T,15190,SINGLE,0.36365,1.878822727,1.515172727,0,9/15/2009,UT,WADEABLE,41.12035675,-111.7657642,,0.363580247,17.32,-0.213861874,-0.524857311,-0.2292605,3 High,Good,-0.193061864,Good,-0.053538216,Good,-0.123701558,9.5744555,0.981114085,0.002415314,-2.617026321,0.941780406,-0.026050349,0.00023758,-3.624190755,-1.504140136,-1.026746606
FW08UT067,1,2008,XER,3277705,12264,WADEABLE,S,12264,SINGLE,0,0,0,0,9/10/2008,UT,WADEABLE,37.85231882,-111.4473474,,1.675,3.7,0.043987098,-0.086667894,-0.072031776,1 Low,Good,1.17005435,Good,0.026548011,Good,0.171515743,6.571466722,0.817662313,0.634924321,-0.197278037,0.027487513,-1.560864554,0.002655798,-2.575804904,0.149762629,0.682605874
FW08UT070,1,2009,XER,3378761,15228,WADEABLE,S,15228,SINGLE,0.196977273,1.787895455,1.590918182,0,6/4/2009,UT,WADEABLE,38.54468635,-109.5048423,,2.461428571,2.68,-0.320406941,-0.108918921,-1.074369057,3 High,Good,0.348694898,Good,-0.057679487,Good,0.097012163,1.428283606,0.154814451,0.009381487,-2.027728302,0.053812101,-1.269120052,0.000353458,-3.451662805,-0.697372253,-0.65675082
FW08UT076,1,2009,WMT,1392379,15188,WADEABLE,S,15188,SINGLE,0,0,0,0,7/29/2009,UT,WADEABLE,40.72060852,-109.5943077,,3.174603175,1.42,-0.105130343,0.099586478,-1.752798716,1 Low,Poor,-0.904861612,Good,-0.045586833,Good,0.206660853,0.580612249,-0.236113806,0.185754311,-0.731061099,0.025561187,-1.592418984,0.008177748,-2.087366276,-0.016346109,-0.442881215
FW08UT080,1,2008,XER,7882406,12266,WADEABLE,T,12266,SINGLE,1.5,1.969713636,0.469713636,0,6/24/2008,UT,WADEABLE,41.48977821,-111.2582292,,0.128333333,6.4,-0.279089322,-0.222836906,-0.50246972,3 High,Good,0.42878916,Good,-0.005115657,Good,0.235131229,2.770176502,0.442507441,0.016670497,-1.778051451,0.512769106,-0.290078148,0.003085766,-2.510637041,0.244588708,-0.391084381
FW08UT097,1,2009,XER,20705331,15189,WADEABLE,R,15189,SINGLE,0.030304545,0.33335,0.303045455,0,5/28/2009,UT,WADEABLE,37.36428866,-112.3426144,,3.381428571,1.99,-0.258920061,-0.92412139,-1.24782894,2 Medi,Good,0.34042642,Good,-0.149726695,Poor,-0.711033623,7.045806944,0.847930739,0.568324819,-0.245403378,0.008483308,-2.071434772,0.000684276,-3.164768889,-0.43727287,0.667452952
FW08UT099,1,2008,WMT,3906307,12267,WADEABLE,T,12267,SINGLE,0.6667,0.6667,0,0,8/12/2008,UT,WADEABLE,39.99030314,-111.0283603,,1.375,3.29047619,-0.152932367,-0.253578118,-1.016023705,2 Medi,Medi,-0.45208323,Good,-0.075388236,Good,-0.039065459,0.896747801,-0.047329679,0.038231389,-1.417579929,0.039758483,-1.40057019,0.001695039,-2.77082044,-0.685970486,-0.762122925
FW08UT112,1,2009,WMT,7888118,15192,WADEABLE,S,15192,SINGLE,0,0,0,0,7/7/2009,UT,WADEABLE,40.86653858,-110.9017106,,0.727269841,1.652631579,-0.760359317,-0.877039828,-2.18904264,1 Low,Poor,-1.573019042,Poor,-0.775008434,Poor,-0.750384685,1.064023953,0.026951405,0.376752338,-0.423944044,0.014919812,-1.826236664,0.005282845,-2.277132113,-0.206807965,-0.154248314
FW08VA001,1,2008,SAP,8539107,12294,WADEABLE,T,12294,SINGLE,0,2.88336,2.88336,0,9/2/2008,VA,WADEABLE,37.88508397,-79.15866411,,7.396666667,0.995,-0.308697437,-0.369063881,-1.018830666,3 High,Good,-0.175508585,Poor,-0.592967221,Medi,-0.323410837,0.172009723,-0.764447003,0.275391808,-0.560048983,0.001145812,-2.940886522,0.001834474,-2.736488502,-0.370026281,-0.384577801
FW08VA001,2,2008,SAP,8539107,12295,WADEABLE,T,12295,SINGLE,0,2.962145455,2.962145455,0,9/18/2008,VA,WADEABLE,37.88508397,-79.15866411,,7.376666667,0.93,-0.228646397,-0.071278363,-1.792630065,3 High,Medi,-0.949307984,Poor,-0.512916181,Good,-0.025625319,1.059539552,0.025117173,1.696348946,0.229515193,0.000388896,-3.410166337,0.000622632,-3.205768317,-0.839306096,0.404986376
FW08VA002,1,2009,SAP,8538335,14872,WADEABLE,R,14872,SINGLE,0,0.030304545,0.030304545,0,6/2/2009,VA,WADEABLE,38.17732121,-79.37611138,,3.648888889,3.215,0.164014699,-0.384815394,-1.668694604,1 Low,Poor,-1.252402853,Good,0.007400543,Good,-0.156371294,232.1651076,2.36579695,49.6461183,1.695885298,0.066854911,-1.174866685,0.014296235,-1.844778337,0.513290511,2.199135176
FW08VA002,2,2009,SAP,8538335,14873,WADEABLE,R,14873,SINGLE,0,0,0,0,7/7/2009,VA,INTWADE,38.17732121,-79.37611138,,3.22047619,0.85,0.048108713,-0.258920061,-0.397680705,1 Low,Good,0.018611046,Medi,-0.108505443,Good,-0.030475961,5.073326901,0.705292847,1.084878732,0.035381195,0.000276054,-3.559006362,5.90313E-05,-4.228918014,-1.870849165,0.538631074
FW08VA003,1,2009,SAP,8743673,15630,WADEABLE,T,15630,SINGLE,0,0,0,0,6/8/2009,VA,WADEABLE,36.93005048,-78.35759661,,0.34,3.785,0.108903128,-0.659375643,-0.183721157,1 Low,Good,0.285424534,Good,0.168244464,Good,-0.095780625,0.969358736,-0.013515472,0.26594204,-0.575213004,0.004760651,-2.322333677,0.001306077,-2.88403121,-0.524923506,-0.112532599
FW08VA004,1,2009,SAP,8671625,15631,WADEABLE,T,15631,SINGLE,1.5,3.106063636,1.606063636,0,6/29/2009,VA,WADEABLE,36.78166654,-79.83430458,,0.338095238,1.88,-0.631137802,-0.783714109,-1.340505346,3 High,Medi,-0.995457109,Poor,-0.676452895,Medi,-0.326511443,0.239950685,-0.619878006,0.036672885,-1.435654926,0.006757946,-2.170185294,0.001032851,-2.985962214,-0.629293673,-0.877720159
FW08VA005,1,2008,SAP,8526555,12296,WADEABLE,R,12296,SINGLE,0,0.742459091,0.742459091,0,8/12/2008,VA,WADEABLE,37.46347082,-80.34804838,,2.8,2.085,0.032692004,-0.085464528,-0.96647969,2 Medi,Medi,-0.577535462,Medi,-0.183089551,Good,0.116769809,19.23566617,1.284107231,3.61579469,0.558203763,0.003803285,-2.419841121,0.000714917,-3.14574459,-0.788213263,1.082444973
FW08VA006,1,2008,SAP,1088089,12297,WADEABLE,T,12297,SINGLE,0,1.77275,1.77275,0,9/23/2008,VA,WADEABLE,37.15926553,-82.16605093,,1.084285714,1.695,-0.035033625,-0.406160339,-0.778195164,3 High,Medi,-0.658396921,Medi,-0.174654064,Good,-0.064240229,1.354811046,0.131878729,0.071601294,-1.145079128,0.000551523,-3.258436137,2.91478E-05,-4.535393994,-2.18315279,-0.414247628
FW08VA007,1,2008,SAP,8546607,12290,WADEABLE,S,12290,SINGLE,0,0.310618182,0.310618182,0,8/21/2008,VA,WADEABLE,37.63333906,-78.90302594,,0.370648148,27.675,-0.017728767,-0.250052981,0.338332446,1 Low,Good,-0.241665437,Good,-0.050387261,Good,0.266421538,38.27790973,1.582948214,0.074681843,-1.126784974,1.771309652,0.248294489,0.003455901,-2.461438698,-0.122952137,0.141193999
FW08VA008,1,2008,SAP,8572603,12300,WADEABLE,S,12300,SINGLE,0,0.575772727,0.575772727,0,8/28/2008,VA,WADEABLE,37.70786314,-77.98928727,,0.480952381,3.345,0.037698073,-0.771879741,-1.523442458,2 Medi,Medi,-0.711328744,Good,0.154890892,Medi,-0.220210632,0.031038343,-1.508101473,0.042894338,-1.367600032,0.017679044,-1.752541225,0.024432067,-1.612039783,0.753809031,-1.168174022
FW08VA009,1,2009,SAP,8549713,15632,WADEABLE,T,15632,SINGLE,0.439395455,0.439395455,0,0,6/11/2009,VA,WADEABLE,37.50907932,-79.38326837,,0.796604938,7.755,0.033149493,-0.324554962,-0.634048674,2 Medi,Medi,-0.687880498,Good,0.001118059,Good,0.145862314,14.49627866,1.161256529,0.33791332,-0.471194689,0.603213354,-0.219529053,0.014061114,-1.851980271,0.496848198,0.392911272
FW08VA010,1,2008,SAP,8490226,12324,WADEABLE,S,12324,SINGLE,0,0,0,0,8/27/2008,VA,WADEABLE,38.20339415,-77.63950811,,0.166388889,9.173684211,-0.024463756,-0.419697223,-1.297173276,1 Low,Poor,-1.589498344,Good,0.001180592,Good,0.103773187,6.459342833,0.810188336,0.048914961,-1.310558292,0.149255142,-0.826070698,0.001130271,-2.946817326,-0.602676493,-0.263390381
FW08VA014,1,2008,SAP,14640391,12320,WADEABLE,T,12320,SINGLE,0,0.416668182,0.416668182,0,9/8/2008,VA,WADEABLE,36.96530261,-82.05180047,,0.2915,47.8,-0.07033784,-0.562826189,0.700215829,2 Medi,Good,-0.064199441,Poor,-0.299406523,Medi,-0.227306833,63.42302,1.802246918,0.051872146,-1.285065784,8.911990582,0.949974719,0.0072889,-2.137337983,0.197523815,0.124467748
FW08VA017,1,2009,SAP,8711895,15633,BOATABLE,S,15633,SINGLE,0,0.075759091,0.075759091,0,6/24/2009,VA,BOATABLE,36.87645243,-79.06775433,,0.060241402,18.36363636,0.172058661,-0.760359317,-1.558334153,1 Low,Poor,-1.999714153,Good,0.145078661,Good,-0.03423287,18.20069049,1.260087864,0.02059399,-1.686259499,0.765997503,-0.115772646,0.000866722,-3.062120009,-0.725904944,-0.329573873
FW08VA018,1,2008,SAP,6908597,12302,WADEABLE,R,12302,SINGLE,0,0.848509091,0.848509091,0,9/15/2008,VA,WADEABLE,37.31028014,-80.68118278,,0.336269841,26.975,-0.073026498,-0.330852237,0.737232051,2 Medi,Good,0.060627444,Poor,-0.29500489,Good,-0.016730324,36.94779494,1.567588525,0.045715237,-1.339939027,2.789754267,0.445565951,0.003451743,-2.461961601,-0.125373865,0.002193052
FW08VA019,1,2009,SAP,8467041,15634,WADEABLE,S,15634,SINGLE,0,0,0,0,7/16/2009,VA,WADEABLE,38.39532745,-77.95541584,,0.258564815,5.005,0.104269785,-0.41453927,-1.022845137,1 Low,Medi,-0.917061814,Good,0.154245836,Good,0.085906191,6.487708905,0.812091355,0.320951267,-0.493560906,0.049411348,-1.306173298,0.002444412,-2.611825559,-0.259859821,0.248028127
FW08VA020,1,2009,SAP,8710783,15635,BOATABLE,T,15635,SINGLE,0,0,0,0,6/25/2009,VA,BOATABLE,36.76202953,-78.8714182,,0.058349959,24.90909091,0.258767852,-0.641718964,-1.517613076,1 Low,Poor,-1.958993076,Good,0.231787852,Good,0.093156258,19.25047927,1.284441547,0.013052374,-1.884310487,5.063921882,0.704486997,0.003433484,-2.464265037,-0.130185056,-0.44424535
FW08VA021,1,2009,SAP,9244000,15636,WADEABLE,S,15636,SINGLE,0,1.189395455,1.189395455,0,8/4/2009,VA,WADEABLE,36.61352338,-80.71125965,,1.548611111,5.89,0.141093298,-0.570100974,-0.383618738,2 Medi,Good,-0.103510196,Good,0.019227191,Good,-0.189759321,1.287217507,0.109651938,0.144849268,-0.839083695,0.11720013,-0.931071909,0.013188411,-1.879807541,0.475584597,-0.231302706
FW08VA022,1,2008,SAP,5908733,12291,BOATABLE,T,12291,SINGLE,0.810627273,2.015213636,1.204586364,0.151522727,8/19/2008,VA,BOATABLE,38.30561608,-78.90090844,,0.105112938,40.18181818,-0.023941956,-0.359247609,-0.443484568,3 High,Medi,-0.884864568,Good,-0.050921956,Good,0.257604986,30.10191295,1.478594096,0.02846519,-1.545685911,4.04206741,0.606603552,0.003822289,-2.417676454,-0.082209542,-0.159783337
FW08VA023,1,2009,SAP,8551281,14877,WADEABLE,T,14877,SINGLE,0,0.121218182,0.121218182,0,5/27/2009,VA,WADEABLE,37.49176358,-78.75646458,,1.806904762,1.255,0.219215274,-0.239646066,-1.775357394,1 Low,Medi,-0.9424719,Good,0.27421133,Good,0.246813336,0.136484722,-0.864915959,0.208024268,-0.681885997,0.003360234,-2.473630499,0.005121527,-2.290600537,0.075656551,-0.49840393
FW08VA025,1,2009,SAP,6884076,15637,WADEABLE,T,15637,SINGLE,1.5,1.530304545,0.030304545,0,8/27/2009,VA,WADEABLE,37.05595048,-80.29943382,,0.342857143,1.455,-0.757526337,-0.180456064,-1.869136636,3 High,Poor,-1.626718488,Poor,-1.021104799,Good,0.003167927,0.108963618,-0.962718483,0.010265447,-1.988622116,0.018593991,-1.730627394,0.001751737,-2.756531027,-0.401879702,-1.351910844
FW08VA026,1,2008,SAP,8550019,12292,BOATABLE,T,12292,SINGLE,0,0.96668,0.96668,0,9/3/2008,VA,BOATABLE,37.59328261,-79.3832051,,0.170426572,181.5,-0.09084529,-0.314258261,-0.94572437,2 Medi,Poor,-1.38710437,Medi,-0.11782529,Good,0.35705935,803.9978654,2.905254896,0.101249138,-0.994608668,334.7962379,2.524780569,0.042161593,-1.375082994,0.951978316,0.719550182
FW08VA026,2,2008,SAP,8550019,12293,BOATABLE,T,12293,SINGLE,0,1.208355,1.208355,0,10/7/2008,VA,BOATABLE,37.59328261,-79.3832051,,0.170426572,184.05,0,-0.265600257,-1.92437667,2 Medi,Poor,-2.36575667,Good,-0.02698,Good,0.405717354,632.1856495,2.800844633,0.079612465,-1.09901893,278.6262099,2.445021967,0.035087983,-1.454841596,0.872219714,0.61513992
FW08VA030,1,2008,SAP,6910095,12305,WADEABLE,T,12305,SINGLE,1.393945455,3.590945455,2.197,0.030304545,9/22/2008,VA,WADEABLE,37.10205212,-81.04267722,,0.289166667,9.76,-0.766081332,-0.541705603,-0.534384884,3 High,Medi,-0.819626221,Poor,-1.059420595,Medi,-0.342813895,1.294331659,0.112045574,0.0101345,-1.994197694,0.260483635,-0.584219557,0.002039563,-2.690462825,-0.34618276,-0.952467093
FW08VA031,1,2009,CPL,8476388,14881,WADEABLE,S,14881,SINGLE,0,0,0,0,7/14/2009,VA,WADEABLE,38.16236947,-77.02401881,,0.28,0.952631579,0.022503353,-0.862415739,-0.467529132,1 Low,Good,0.786703166,Good,0.065185221,Medi,-0.470235739,0.009322273,-2.030478196,0.00824688,-2.083710345,0.00024943,-3.603050769,0.000220657,-3.656282918,-1.033133857,-1.322462375
FW08VA032,1,2009,CPL,8724117,15638,BOATABLE,R,15638,SINGLE,0,0.227277273,0.227277273,0,9/1/2009,VA,BOATABLE,36.93047718,-77.20292673,,0.026191666,22.13636364,0.042199508,-0.600483603,-1.115452989,1 Low,Good,-0.191402989,Good,-0.078865769,Good,-0.030003603,20.19697247,1.305286274,0.007215812,-2.14171481,0.968750394,-0.013788108,0.000346107,-3.460789191,-0.649625331,-0.395595095
FW08VA033,1,2009,SAP,8673565,15639,BOATABLE,S,15639,SINGLE,0.090913636,0.250009091,0.159095455,0,8/26/2009,VA,BOATABLE,36.5739417,-79.75945947,,0.060672223,42.6,0.179956338,-0.600483603,0.498506334,1 Low,Good,0.057126334,Good,0.152976338,Good,0.148772815,12.29615914,1.089769475,0.009045119,-2.043585713,3.280239166,0.51590551,0.002412961,-2.617449679,-0.283029889,-0.616790853
FW08VA034,1,2008,SAP,8520617,12306,WADEABLE,S,12306,SINGLE,0,1.598527273,1.598527273,0,9/4/2008,VA,WADEABLE,38.04565236,-79.87784037,,0.419097222,18.65,-0.093346677,-0.409441858,0.005073717,3 High,Medi,-0.526123542,Poor,-0.311921212,Good,-0.150964329,45.60585347,1.659020588,0.111996045,-0.950797314,1.211400688,0.083287816,0.002974883,-2.526530085,-0.187084337,0.279723417
FW08VA035,1,2009,SAP,8476948,15640,BOATABLE,S,15640,SINGLE,0,0.371213636,0.371213636,0,7/15/2009,VA,BOATABLE,38.34816475,-77.57099995,,0.089689199,98.40909091,0.22542677,-0.399423087,-0.15848965,2 Medi,Medi,-0.59986965,Good,0.19844677,Good,0.214176236,169.555339,2.22931147,0.041597067,-1.380937292,16.52868019,1.218238177,0.004054987,-2.392010585,-0.062168973,0.224644969
FW08VA036,1,2009,SAP,8693267,15641,WADEABLE,T,15641,SINGLE,0.6667,0.6667,0,0,5/28/2009,VA,WADEABLE,36.59568487,-78.95496617,,0.702222222,3.535,0.18190852,-0.326643925,-0.672988472,2 Medi,Good,-0.12989951,Good,0.248442921,Good,0.258485158,0.743283822,-0.12884532,0.288968129,-0.539150054,0.011978605,-1.921593776,0.004656949,-2.33189851,0.028662565,-0.133226809
FW08VA037,1,2008,SAP,6908415,12307,WADEABLE,T,12307,SINGLE,1.000022727,3.363713636,2.363690909,0.166672727,9/30/2008,VA,WADEABLE,37.1594084,-80.85783058,,0.205401235,20.575,-0.089084675,-0.443697499,0.004176774,3 High,Medi,-0.556260815,Poor,-0.35928971,Good,-0.191498735,11.2115382,1.049665201,0.023987231,-1.620019883,1.476335056,0.169184932,0.003158638,-2.500500152,-0.161629129,-0.367054945
FW08VA038,1,2009,SAP,8626169,15642,BOATABLE,S,15642,SINGLE,0.416677273,1.053045455,0.636368182,0,8/20/2009,VA,BOATABLE,37.12219269,-79.35359005,,0.154087843,62.54545455,0.181258767,-0.44096436,-1.0641225,2 Medi,Poor,-1.5055025,Good,0.154278767,Good,0.266372787,257.4441511,2.410683029,0.057123498,-1.243185208,24.85006105,1.39532746,0.005513904,-2.258540777,0.070882088,0.378749994
FW08VA038,2,2009,SAP,8626299,15642,BOATABLE,S,15643,SINGLE,0.106063636,0.803068182,0.697004545,0,9/10/2009,VA,BOATABLE,37.12219269,-79.35359005,,0.154087843,61.63636364,0.186750922,-0.356996206,-0.861981093,2 Medi,Poor,-1.303361093,Good,0.159770922,Good,0.350340941,180.4640515,2.256390703,0.040042618,-1.397477534,17.88883751,1.252582119,0.0039693,-2.401286118,-0.071863253,0.224457668
FW08VA039,1,2009,SAP,8575561,15644,BOATABLE,S,15644,SINGLE,0,0,0,0,6/9/2009,VA,BOATABLE,37.52369975,-78.31031014,,0.0622849,11.77272727,0.176683076,-0.555671259,-1.835571608,1 Low,Poor,-2.276951608,Good,0.149703076,Good,0.120966658,8.611073564,0.935057299,0.023604412,-1.627006816,0.630320305,-0.200438702,0.001727815,-2.762502818,-0.422598633,-0.414388979
FW08VA040,1,2009,SAP,4506078,14882,WADEABLE,T,14882,SINGLE,0.742445455,3.287922727,2.545477273,0.303031818,6/3/2009,VA,WADEABLE,39.15394264,-77.73734862,,1.120952381,0.5,-0.445070547,-0.610833916,-2.507078435,3 High,Poor,-1.328688789,Poor,-0.353345831,Medi,-0.216306778,0.022349956,-1.65072333,0.173659331,-0.760301877,0.000245516,-3.609920614,0.001907659,-2.719499161,-0.346451115,-0.84202088
FW08VA041,1,2009,SAP,14640581,14888,BOATABLE,S,14888,SINGLE,0,1.348522727,1.348522727,0,10/20/2009,VA,BOATABLE,36.6199874,-82.82102164,,0.042674431,57.27272727,-0.02813402,-0.195674667,0.995930339,2 Medi,Good,0.554550339,Good,-0.05511402,Good,0.550061096,24.60169756,1.390965075,0.008556543,-2.06770167,5.600092241,0.748195181,0.001947729,-2.710471565,-0.379174766,-0.518947507
FW08VA042,1,2008,SAP,8625173,12308,WADEABLE,S,12308,SINGLE,0,0.060609091,0.060609091,0,10/2/2008,VA,WADEABLE,37.23958141,-79.44911471,,0.554814815,3.115,0.08033126,-0.45480538,-0.308941526,1 Low,Good,0.169409524,Good,0.084477811,Good,0.021345732,0.30103241,-0.521386744,0.086250762,-1.064237058,0.022090806,-1.655788443,0.006329381,-2.198638757,0.16064988,-0.608622476
FW08VA044,1,2009,SAP,10065867,15645,WADEABLE,S,15645,SINGLE,0,2.189472727,2.189472727,0,7/23/2009,VA,WADEABLE,37.48188058,-77.56225327,,0.216402116,1.816666667,0.192808126,-0.035568932,-0.936452288,3 High,Medi,-0.682199488,Good,0.267312915,Good,0.535217466,0.104960337,-0.978974786,0.010455675,-1.980647935,0.004457181,-2.350939772,0.000444004,-3.352612922,-0.997728984,-1.353020671
FW08VA045,1,2009,SAP,8649760,15646,WADEABLE,T,15646,SINGLE,0.424263636,0.454568182,0.030304545,0,9/3/2009,VA,WADEABLE,37.04539471,-79.25319474,,1.655238095,1.305263158,0.086036093,-0.216291273,-1.077918841,2 Medi,Medi,-0.471768884,Good,0.11250779,Good,0.285834152,0.367364752,-0.434902516,0.192267102,-0.716095019,0.002659062,-2.575271528,0.001391669,-2.856464031,-0.49466348,-0.35857595
FW08VA046,1,2009,SAP,6888570,14885,WADEABLE,T,14885,SINGLE,0,2.70995974,2.70995974,0,8/6/2009,VA,WADEABLE,36.77218871,-81.17728383,,1.275555556,5.09,-0.118537529,-0.224488846,-0.034678196,3 High,Good,0.246939477,Poor,-0.425182953,Good,-0.080415133,0.459764008,-0.33746503,0.052106171,-1.283110842,0.043059313,-1.365932906,0.004880016,-2.311578718,0.043843082,-0.676488227
FW08VA047,1,2009,SAP,8568309,15647,BOATABLE,T,15647,SINGLE,0.030304545,0.166672727,0.136368182,0,7/21/2009,VA,BOATABLE,37.86030168,-78.26741777,,0.136293664,43.27272727,0.169393861,-0.552137517,-0.609486414,1 Low,Medi,-1.050866414,Good,0.142413861,Good,0.098763816,74.93649409,1.874693371,0.043660508,-1.359911218,7.653206499,0.883843432,0.004459014,-2.350761158,-0.017313362,0.104842042
FW08VA048,1,2009,SAP,8744415,15648,WADEABLE,S,15648,SINGLE,0,0.886363636,0.886363636,0,9/2/2009,VA,WADEABLE,36.78428283,-78.04688268,,0.145277778,18.875,0.200340522,-0.585026652,-1.652573804,2 Medi,Poor,-2.382016915,Good,0.194468285,Good,0.031431367,13.92529673,1.143804458,0.013430568,-1.87190561,0.34268245,-0.465108137,0.000330508,-3.480818205,-1.145269022,-0.489215905
FW08VT001,1,2008,NAP,4577592,12345,WADEABLE,T,12345,SINGLE,0.515172727,1.575813636,1.060640909,0.212127273,7/8/2008,VT,WADEABLE,44.28115936,-72.45384929,,0.045,20.305,-0.303206915,-0.760359317,-1.275582662,3 High,Poor,-1.484303284,Poor,-0.347884167,Medi,-0.332940892,8.401735939,0.924369028,0.019510857,-1.709723656,1.605209546,0.205531734,0.003727684,-2.42856095,-0.602374178,-0.836469205
FW08VT002,1,2008,NAP,4590501,12346,WADEABLE,T,12346,SINGLE,0.462131818,2.901613636,2.439481818,0,7/15/2008,VT,WADEABLE,44.78314819,-72.85897839,,0.077142857,8.405,-0.431531592,-0.641718964,-1.640790525,3 High,Poor,-1.633406289,Poor,-0.533525517,Medi,-0.314401342,3.616271742,0.558261058,0.038864834,-1.410443185,0.29605973,-0.528620662,0.003181816,-2.497324904,-0.653704955,-0.757232692
FW08VT003,1,2008,NAP,6083515,11134,WADEABLE,T,11134,SINGLE,0.545481818,1.401559091,0.856077273,0.242436364,7/1/2008,VT,ALTERED,43.94606478,-72.71105066,,0.578948413,14.41052632,-0.191819729,-0.620612065,0.178171338,2 Medi,Good,0.149425767,Poor,-0.23220324,Medi,-0.232187953,18.18234779,1.259649961,0.151252227,-0.820298223,1.058103039,0.024527962,0.008801968,-2.055420222,-0.214714864,-0.130299359
FW08VT004,1,2008,NAP,4599835,11135,WADEABLE,R,11135,SINGLE,0,0.522745455,0.522745455,0,8/21/2008,VT,WADEABLE,44.8061487,-72.13634495,,1.384027778,12.73,-0.157873199,-0.269805204,-0.479004897,2 Medi,Medi,-0.465138113,Poor,-0.202923233,Good,0.104539532,19.06271274,1.280184703,0.21450641,-0.668559726,1.598006196,0.203578459,0.017981836,-1.74516597,0.098976926,-0.021949943
