nrsa_survey,UID,UNIQUE_ID,SITE_ID,VISIT_NO,YEAR,LAT_DD83,LON_DD83,COMID,GrazingPotentialCat,GrazingPotentialWs
nrsa1314,1004399,NRS_VA-10128,VARS11-163,1,2014,37.5791,-79.5822,8523899,13.67488938,7.204607703
nrsa1314,1004626,NRS_VA-10129,VARS11-169,1,2014,36.94,-77.208,8724035,0.520097501,5.910293743
nrsa1314,1004593,NRS_VA-10130,VARS11-181,1,2014,37.0034,-78.7594,8648996,7.172746622,21.34776172
nrsa1314,1003727,NRS_VT-10122,VTRS-1005,1,2014,44.31131,-72.10034,4573745,11.76705228,7.15286744
nrsa1314,1003777,NRS_VT-10123,VTRS-1006,1,2014,43.74102,-73.24526,10312346,13.76606162,7.494142674
nrsa1314,1003708,NRS_VT-10126,VTRS-1009,1,2014,44.5708,-71.59714,4593055,4.443664123,3.672652087
nrsa1314,1003626,NRS_VT-10128,VTRS-1011,1,2014,44.65121,-72.97038,4586304,34.37600873,8.442696583
nrsa1314,1003824,NRS_VT-10130,VTRS-1013,1,2014,43.89401,-73.04,22221657,19.87279755,19.87279755
nrsa1314,1003709,NRS_VT-10131,VTRS-1061,1,2014,43.82188,-72.64266,6083869,4.18978384,4.18978384
nrsa1314,1004236,NRS_WA-10387,WALS-1073,1,2014,48.19887,-117.5957,23046291,2.127526545,1.82232355
nrsa1314,1004384,NRS_WA-10418,WARF-0001,1,2014,47.62908,-122.7915,24287296,1.412597514,1.072048771
nrsa1314,1004409,NRS_WA-10419,WARF-0002,1,2014,47.68139,-123.0204,24287056,0.181829213,0.065888034
nrsa1314,1003918,NRS_WA-10426,WARF-0107,1,2014,48.63428,-120.4822,24383473,0.701797602,0.624624111
nrsa1314,1003837,NRS_WA-10427,WARF-0108,1,2014,47.6281,-124.0173,23845025,0.1514374,0.104711911
nrsa1314,1003838,NRS_WA-10428,WARF-0109,1,2014,47.53304,-123.679,23844761,0.129764997,0.045301766
nrsa1314,1003845,NRS_WA-10429,WARF-0110,1,2014,47.8501,-123.951,23838308,0.059100507,0.058740841
nrsa1314,1003719,NRS_WA-10392,WARM-1005,1,2014,48.05018,-119.6806,23057624,3.706810562,2.512773871
nrsa1314,1003809,NRS_WA-10395,WARM-1008,1,2014,46.58347,-118.4194,23475318,8.657045952,8.326157862
nrsa1314,1004415,NRS_WA-10402,WARO-1043,1,2014,48.47893,-122.258,24270370,107.3762556,3.695761456
nrsa1314,1004211,NRS_WA-10417,WASS-1146,1,2014,48.75285,-117.5499,23032976,0.417730847,0.417730847
nrsa1314,1003842,NRS_WI-10163,WIRF-0001,1,2014,45.92504,-92.63887,2268959,1.398367784,4.923280028
nrsa1314,1004540,NRS_WI-10166,WIRF-0004,1,2014,43.3867,-89.7986,13632113,7.329544426,4.423049457
nrsa1314,1004313,NRS_WI-10168,WIRF-0007,1,2014,45.48002,-88.53712,6820782,0.155793696,0.293718226
nrsa1314,1003887,NRS_WI-10170,WIRF-0009,1,2014,46.03254,-89.99097,13344870,0.250212282,0.104086522
nrsa1314,1003861,NRS_WI-10171,WIRF-0010,1,2014,45.91435,-89.75703,13396357,0.078071987,0.020612621
nrsa1314,1004279,NRS_WI-10175,WIRF-0014,1,2014,46.0922,-89.2615,13392271,0.12628202,0.048518641
nrsa1314,1004599,NRS_WI-10176,WIRF-0015,1,2014,46.34372,-90.51739,1815121,0.331287653,0.331287653
nrsa1314,1004048,NRS_WI-10132,WIRM-1005,1,2014,44.94458,-89.62435,14732296,9.868429942,3.418010038
nrsa1314,1004536,NRS_WI-10133,WIRM-1006,1,2014,42.59972,-89.04609,13297300,7.104111802,30.9336565
nrsa1314,1004506,NRS_WI-10145,WIRO-1048,1,2014,42.68352,-89.85334,13410452,112.2929255,39.15193098
nrsa1314,1004697,NRS_WI-10148,WIRO-1051,1,2014,45.05807,-87.74792,6819026,0.034012765,6.003818331
nrsa1314,1004474,NRS_WI-10151,WIRO-1054,1,2014,44.15671,-91.78694,2118438,0,12.36240828
nrsa1314,1004640,NRS_WI-10152,WIRO-1055,1,2014,44.14667,-90.94837,13138227,2.701292383,29.64163875
nrsa1314,1004659,NRS_WI-10155,WIRO-1058,1,2014,46.08312,-92.11569,1852353,1.822797699,3.251933177
nrsa1314,1003803,NRS_WV-10052,WVLS-1019,1,2014,39.12646,-78.55908,8433154,10.43312714,10.43645925
nrsa1314,1003631,NRS_WV-10065,WVRF-0004,1,2014,39.32045,-79.68259,3775753,1.154837372,2.809124227
nrsa1314,1004089,NRS_WV-10067,WVRF-0006,1,2014,38.6297,-80.86689,19320917,8.034000944,2.376992709
nrsa1314,1004660,NRS_WV-10056,WVRO-1008,1,2014,38.91071,-81.07566,19418347,3.281577726,5.928235775
nrsa1314,1003613,NRS_WV-10058,WVSS-1042,1,2014,38.65011,-80.76148,19320787,5.811644229,5.074853499
nrsa1314,1003710,NRS_WV-10059,WVSS-1043,1,2014,39.65962,-80.59558,19454971,2.858419207,2.858419207
nrsa1314,1004529,NRS_WV-10060,WVSS-1044,1,2014,38.35937,-79.8733,12103916,7.557209321,13.3728823
nrsa1314,1003720,NRS_WV-10061,WVSS-1045,1,2014,38.22115,-81.88153,6928194,2.757632326,2.082428416
nrsa1314,1004585,NRS_WV-10062,WVSS-1046,1,2014,38.34361,-80.68207,4546082,5.217605186,3.932694584
nrsa1314,1003721,NRS_WV-10063,WVSS-1047,1,2014,39.56015,-79.75748,3773947,17.94883798,17.94883798
nrsa1314,1004118,NRS_WY-10382,WYLS-1085,1,2014,44.54551,-104.0954,5479033,3.604381246,7.431076896
nrsa1314,1004106,NRS_WY-10401,WYLS-1104,1,2014,41.77811,-106.207,15968121,5.988846227,3.82762788
nrsa1314,1004476,NRS_WY-10403,WYLS-1106,1,2014,44.56465,-108.9934,4428877,0,9.585170862
nrsa1314,1004107,NRS_WY-10405,WYLS-1108,1,2014,41.18708,-105.7905,17495937,5.376089619,4.471335345
nrsa1314,1004093,NRS_WY-10454,WYRF-0101,1,2014,43.69096,-106.4771,9594562,7.087321311,4.2772228
nrsa1314,1004356,NRS_WY-10455,WYRF-0102,1,2014,44.89624,-110.2571,2964368,0.420072025,0.369032405
nrsa1314,1004068,NRS_WY-10408,WYRM-1003,1,2014,41.66794,-109.6477,18315748,1.623161645,2.872075549
nrsa1314,1003980,NRS_WY-10409,WYRM-1004,1,2014,42.24723,-104.6466,22095287,9.433558823,5.624827201
nrsa1314,1004552,NRS_WY-10411,WYRM-1006,1,2014,42.82674,-106.4147,22107493,2.520134933,5.192260896
nrsa1314,1004567,NRS_WY-10413,WYRM-1008,1,2014,42.64929,-105.2998,22091875,3.646465225,4.976764657
nrsa1314,1003741,NRS_WY-10419,WYRO-1034,1,2014,41.02374,-107.504,18276335,2.241094438,1.782814714
nrsa1314,1004860,NRS_WY-10422,WYRO-1037,1,2014,44.31316,-108.7222,12816115,5.02055121,3.772309511
nrsa1314,1004034,NRS_WY-10427,WYRO-1042,1,2014,42.09641,-109.4537,18302488,0.885514677,2.205137174
nrsa1314,1004166,NRS_WY-10428,WYRO-1043,1,2014,44.57821,-106.4505,5377882,33.87411499,3.43023352
nrsa1314,1004386,NRS_WY-10429,WYRO-1044,1,2014,42.58406,-109.9203,18351849,17.07180135,2.893140344
nrsa1314,1004870,NRS_WY-10444,WYSS-1209,1,2014,42.13951,-105.6487,17482319,5.631854514,3.286498454
nrsa1314,1004301,NRS_WY-10445,WYSS-1210,1,2014,41.97347,-110.7556,3194360,2.977406314,2.742711491
nrsa1314,1004081,NRS_WY-10447,WYSS-1212,1,2014,44.83164,-107.9501,12803338,0.758381128,0.758381128
nrsa1314,1004357,NRS_WY-10448,WYSS-1213,1,2014,44.79068,-109.7995,4269868,0.201449845,0.253420619
nrsa1314,1002545,NRS_AL-10073,ALRM-1001,1,2013,32.22869,-87.14828,21456608,7.601166339,8.650498954
nrsa1314,1002589,NRS_AL-10074,ALRM-1002,1,2013,31.74166,-88.0956,21640704,2.970389314,9.080798335
nrsa1314,1002228,NRS_AL-10075,ALRM-1003,1,2013,33.01342,-87.08608,21658294,2.117747611,2.638654038
nrsa1314,1002518,NRS_AL-10078,ALRO-1021,1,2013,33.58483,-87.09572,18567421,0.798814965,12.05493578
nrsa1314,1002418,NRS_AR-10203,ARLS-1045,1,2013,34.78806,-91.87005,15306551,16.90899502,6.942598966
nrsa1314,1002310,NRS_AR-10205,ARLS-1047,1,2013,35.56233,-93.28855,7765651,4.672102285,6.61916601
nrsa1314,1002929,NRS_AR-10206,ARLS-1048,1,2013,36.1023,-91.6197,11808920,17.72562256,29.39227335
nrsa1314,1003030,NRS_AR-10207,ARRM-1001,1,2013,35.60184,-89.90212,7471684,5.630173616,13.76209005
nrsa1314,1002972,NRS_AR-10209,ARRM-1003,1,2013,33.63585,-93.90638,3747886,23.2620406,17.94803073
nrsa1314,1002223,NRS_AR-10212,ARRO-1021,1,2013,35.54235,-93.16002,7765979,2.218059771,4.092031779
nrsa1314,1002961,NRS_AR-10213,ARRO-1022,1,2013,35.51034,-91.92887,11774983,29.58598935,15.63968717
nrsa1314,1002017,NRS_AZ-10626,AZLS-1055,1,2013,34.86995,-112.0693,20451460,1.074555987,0.443713515
nrsa1314,1002059,NRS_AZ-10656,AZRM-1002,1,2013,35.9166,-113.3347,20726660,0,2.04156582
nrsa1314,1002425,NRS_AZ-10657,AZRM-1003,1,2013,34.16182,-109.3017,20584904,1.059932689,0.571594579
nrsa1314,1002271,NRS_AZ-10670,AZSS-1106,1,2013,33.89019,-109.472,20493415,0.514308396,0.638028785
nrsa1314,1002033,NRS_CA-10931,CARM-1003,1,2013,37.90976,-121.3253,1897364,29.6527863,35.60369108
nrsa1314,1002030,NRS_CA-10935,CARM-1007,1,2013,38.43501,-121.5249,15048089,14.93684934,5.455295299
nrsa1314,1002210,NRS_CO-10314,COLS-1060,1,2013,39.16392,-107.8062,3180892,2.024218295,2.72040226
nrsa1314,1003147,NRS_CO-10319,COLS-1065,1,2013,37.0711,-107.6141,17034603,10.2827936,2.859340614
nrsa1314,1003180,NRS_CO-10322,COLS-1068,1,2013,39.42576,-106.4124,1320886,0.247242253,0.240047938
nrsa1314,1003164,NRS_CO-10326,CORM-1002,1,2013,38.56961,-106.9425,3252635,5.078319611,1.373792976
nrsa1314,1002522,NRS_CO-10339,COSS-1097,1,2013,39.88667,-104.9311,229537,1.304569096,1.010572331
nrsa1314,1002320,NRS_CO-10341,COSS-1099,1,2013,40.74967,-105.852,17497463,3.215789153,2.753126189
nrsa1314,1003158,NRS_CO-10351,COSS-1109,1,2013,38.76933,-106.4589,1333232,1.120214475,1.120214475
nrsa1314,1002108,NRS_CT-10105,CTSS-1077,1,2013,42.01009,-72.63232,7698286,1.765975395,1.765975395
nrsa1314,1002387,NRS_DE-10062,DERO-1001,1,2013,38.66194,-75.56498,8392410,2.542642767,4.881494681
nrsa1314,1002960,NRS_DE-10063,DERO-1002,1,2013,38.57155,-75.67426,8392764,1.8206554,4.360467801
nrsa1314,1002240,NRS_DE-10068,DESS-1081,1,2013,39.81091,-75.56715,4652076,2.775589984,17.43290651
nrsa1314,1003022,NRS_GA-10113,GALS-1051,1,2013,32.40337,-84.84836,3432386,0.06884512,0.133060945
nrsa1314,1003010,NRS_GA-10117,GALS-1055,1,2013,32.2973,-84.04997,6443440,42.9163853,12.74335463
nrsa1314,1003106,NRS_GA-10143,GASS-1079,1,2013,33.54325,-83.50925,1052389,32.45674266,26.95713798
nrsa1314,1003118,NRS_GA-10145,GASS-1081,1,2013,33.92562,-85.34712,15824511,15.06226921,11.84412692
nrsa1314,1002519,NRS_IA-10108,IALS-1051,1,2013,42.43728,-93.34563,6571952,6.2843098,5.173565936
nrsa1314,1002450,NRS_IA-10115,IARO-1013,1,2013,43.22527,-92.80638,7016041,24.16013022,11.27097296
nrsa1314,1003031,NRS_ID-10255,IDLS-1063,1,2013,43.27598,-111.2419,24438964,7.685732763,5.121008074
nrsa1314,1002246,NRS_ID-10279,IDRM-1001,1,2013,42.9393,-115.7014,23275228,0.936598102,15.74479689
nrsa1314,1002907,NRS_ID-10280,IDRM-1002,1,2013,45.18622,-113.8928,23503540,3.229517434,2.24979195
nrsa1314,1002504,NRS_ID-10303,IDRO-1025,1,2013,48.26628,-116.8605,22988603,1.456857793,0.755792655
nrsa1314,1002696,NRS_ID-10307,IDRO-1029,1,2013,44.40736,-111.584,24460308,3.945791092,2.611691705
nrsa1314,1002303,NRS_ID-10308,IDRO-1030,1,2013,44.03468,-116.917,24166142,53.0711684,8.954429545
nrsa1314,1002632,NRS_IL-10077,ILLS-1067,1,2013,37.16191,-88.71408,1839089,6.132954615,8.993563047
nrsa1314,1002655,NRS_IL-10079,ILLS-1069,1,2013,37.95013,-89.42698,13785376,8.845307502,5.003595648
nrsa1314,1002440,NRS_IL-10081,ILLS-1071,1,2013,40.1623,-88.02744,10082018,2.531316419,2.591175332
nrsa1314,1002520,NRS_IN-10056,INLS-1044,1,2013,39.70522,-87.07882,10209551,2.71171793,4.202802735
nrsa1314,1002447,NRS_IN-10070,INSS-1088,1,2013,39.71464,-85.18634,3923077,13.40198792,13.40367495
nrsa1314,1003102,NRS_KS-10093,KSRS-1255,1,2013,37.2097,-95.54539,21796393,21.80398239,46.95921819
nrsa1314,1002752,NRS_KY-10075,KYLS-1053,1,2013,37.04282,-84.04663,10187050,19.57880404,22.43395775
nrsa1314,1002746,NRS_KY-10076,KYLS-1054,1,2013,37.5641,-82.45177,886365,0.416363101,0.307898611
nrsa1314,1002633,NRS_KY-10077,KYLS-1055,1,2013,37.25659,-87.59639,10565058,6.090852965,7.237059381
nrsa1314,1002023,NRS_KY-10080,KYRM-1002,1,2013,38.68588,-85.17831,3408305,24.10482542,10.62783079
nrsa1314,1003073,NRS_KY-10081,KYRM-1003,1,2013,38.12341,-83.55383,2090881,15.37138798,8.24758697
nrsa1314,1002596,NRS_KY-10088,KYRO-1031,1,2013,37.47149,-87.11365,11623462,16.28654691,20.95509136
nrsa1314,1002709,NRS_KY-10090,KYSS-1077,1,2013,36.68126,-84.70198,12151670,3.049758165,1.703653466
nrsa1314,1004796,NRS_KY-10095,KYSS-1082,1,2013,36.51107,-88.67582,7480682,11.60691274,11.93813626
nrsa1314,1002218,NRS_LA-10191,LALS-1038,1,2013,30.57775,-91.52159,18715310,19.12091753,7.849563912
nrsa1314,1002328,NRS_LA-10195,LARO-1019,1,2013,29.67975,-91.28559,25832210,1.934893011,10.09489699
nrsa1314,1002350,NRS_LA-10196,LARO-1020,1,2013,29.76361,-91.44424,25386919,3.203598175,10.26489195
nrsa1314,1002267,NRS_LA-10200,LASS-1050,1,2013,30.7948,-91.20539,19053254,25.85612935,21.47489095
nrsa1314,1002325,NRS_MD-10045,MDLS-1038,1,2013,39.18863,-76.85368,11905674,10.88791027,4.585129187
nrsa1314,1002060,NRS_MD-10052,MDRM-1003,1,2013,39.44732,-78.97643,14364764,5.140632621,7.819994833
nrsa1314,1002208,NRS_MD-10053,MDRM-1004,1,2013,39.31512,-77.65539,4507314,14.248197,23.9203874
nrsa1314,1002560,NRS_MI-10099,MILS-1057,1,2013,46.33678,-89.67835,6794143,0.182502709,0.040468406
nrsa1314,1002296,NRS_MI-10101,MILS-1059,1,2013,42.32681,-86.13682,9019367,5.392780424,7.685193934
nrsa1314,1004772,NRS_MI-10103,MILS-1061,1,2013,44.02062,-82.99066,12925551,12.49772698,34.24984656
nrsa1314,1002645,NRS_MI-10114,MISS-1132,1,2013,42.63643,-82.58948,13189042,2.061265324,2.035102956
nrsa1314,1002729,NRS_MI-10116,MISS-1134,1,2013,44.01722,-85.75155,8988234,0.897541411,1.027276461
nrsa1314,1002577,NRS_MI-10117,MISS-1135,1,2013,46.71527,-89.39489,6789881,0.313560118,0.31635578
nrsa1314,1002973,NRS_MN-10128,MNLS-1091,1,2013,43.56311,-91.73165,2462767,48.18374899,38.59920556
nrsa1314,1002438,NRS_MN-10136,MNRM-1002,1,2013,45.32221,-93.8161,2723135,8.754366558,11.52146984
nrsa1314,1002277,NRS_MN-10137,MNRM-1003,1,2013,44.56766,-92.48587,1875137,7.275912387,10.78587067
nrsa1314,1002926,NRS_MN-10149,MNRO-1051,1,2013,44.23643,-92.3252,2442540,11.75289895,25.07982029
nrsa1314,1002396,NRS_MN-10150,MNRO-1052,1,2013,44.88838,-93.17842,2386956,1.235444384,10.03818381
nrsa1314,1002162,NRS_MN-10155,MNSS-1169,1,2013,48.10913,-96.11106,7038031,3.276619315,2.768094134
nrsa1314,1003110,NRS_MO-10110,MORO-1044,1,2013,38.28136,-91.3765,5077952,55.05831712,30.26955704
nrsa1314,1002461,NRS_MT-10353,MTLS-1130,1,2013,46.59423,-111.0444,12420367,8.352910719,4.433825245
nrsa1314,1002654,NRS_MT-10354,MTLS-1131,1,2013,44.89928,-112.2601,4217084,0.354108577,2.086327146
nrsa1314,1002531,NRS_MT-10381,MTRM-1003,1,2013,45.99139,-111.4634,3032054,16.87944412,7.372895936
nrsa1314,1003075,NRS_MT-10382,MTRM-1004,1,2013,47.5398,-115.0797,22976406,7.167363854,3.642229138
nrsa1314,1003129,NRS_MT-10385,MTRM-1007,1,2013,45.12655,-110.8041,4369760,5.413056079,0.401700671
nrsa1314,1003063,NRS_MT-10386,MTRM-1008,1,2013,47.34634,-114.7239,24355791,3.106028952,2.858756224
nrsa1314,1002498,NRS_MT-10389,MTRO-1061,1,2013,48.22178,-105.1217,12517292,8.19929092,5.529888354
nrsa1314,1003181,NRS_MT-10392,MTRO-1064,1,2013,46.89505,-113.8148,22911968,1.040292857,4.727634036
nrsa1314,1002486,NRS_MT-10398,MTRO-1070,1,2013,46.60899,-111.0762,12420343,7.473434195,8.824120812
nrsa1314,1003009,NRS_MT-10405,MTSS-1260,1,2013,46.84538,-111.1383,12419065,4.166208644,6.885003782
nrsa1314,1002962,NRS_MT-10407,MTSS-1262,1,2013,45.99369,-113.0349,4222346,0.797115479,0.569113811
nrsa1314,1002841,NRS_MT-10437,MTSS-1292,1,2013,46.07532,-110.0509,4362804,16.53720085,8.034332125
nrsa1314,1004782,NRS_NC-10120,NCLS-1037,1,2013,36.54382,-76.89025,933010013,0.221817311,1.440264016
nrsa1314,1004789,NRS_NC-10122,NCLS-1039,1,2013,36.2739,-81.87096,19743320,21.8396478,15.3883005
nrsa1314,1004778,NRS_NC-10123,NCLS-1040,1,2013,35.63323,-79.53602,8870790,41.81984206,18.98002468
nrsa1314,1002407,NRS_NC-10125,NCRM-1002,1,2013,35.82241,-81.18403,9753948,17.9805257,4.238430087
nrsa1314,1004786,NRS_NC-10126,NCRM-1003,1,2013,35.3187,-82.01725,12036929,10.65935671,5.033442905
nrsa1314,1002610,NRS_NC-10133,NCSS-1083,1,2013,35.73299,-78.97088,8894242,18.39996488,17.14786139
nrsa1314,1003068,NRS_NC-10136,NCSS-1086,1,2013,35.35514,-83.02467,19730000,1.017271435,1.017271435
nrsa1314,1002079,NRS_ND-10341,NDLS-1055,1,2013,46.27863,-100.2429,14665083,16.40786199,21.18275703
nrsa1314,1002507,NRS_ND-10343,NDLS-1057,1,2013,47.75863,-103.7374,21872621,11.39496654,11.88916154
nrsa1314,1002288,NRS_ND-10345,NDLS-1059,1,2013,46.24855,-101.5315,16215000,24.53871296,11.65786911
nrsa1314,1002402,NRS_ND-10365,NDRM-1001,1,2013,46.45899,-102.6568,16213022,4.377327559,10.37753981
nrsa1314,1002401,NRS_ND-10373,NDRO-1022,1,2013,46.21593,-102.6037,21859990,36.34335906,11.12826529
nrsa1314,1002184,NRS_ND-10387,NDSS-1105,1,2013,45.98051,-102.8498,21850625,7.510078302,14.18912441
nrsa1314,1002112,NRS_ND-10388,NDSS-1106,1,2013,47.18226,-101.7943,16249095,10.03830703,17.8563551
nrsa1314,1002697,NRS_NE-10107,NELS-1073,1,2013,40.19518,-96.22861,19157738,14.7369846,16.57800897
nrsa1314,1002064,NRS_NE-10108,NELS-1074,1,2013,40.84166,-99.74438,7264087,20.76550253,23.52023701
nrsa1314,1002368,NRS_NE-10120,NERM-1003,1,2013,40.6786,-99.48502,7264455,33.33168375,10.43406143
nrsa1314,1003019,NRS_NH-10102,NHLS-1044,1,2013,43.83947,-71.89917,6730079,2.192859713,1.869127718
nrsa1314,1003064,NRS_NH-10103,NHLS-1045,1,2013,43.69267,-72.27664,9327030,2.038622186,2.561230396
nrsa1314,1002626,NRS_NH-10109,NHRO-1031,1,2013,42.95269,-71.94206,6763998,1.114818587,1.733226326
nrsa1314,1002781,NRS_NH-10114,NHSS-1067,1,2013,42.75674,-72.46335,6778751,2.03683625,2.03683625
nrsa1314,1002345,NRS_NJ-10034,NJLS-1041,1,2013,39.87754,-75.13151,4496016,0.306208073,0.491269942
nrsa1314,1002034,NRS_NJ-10040,NJRO-1019,1,2013,40.75796,-74.16351,6251384,0.005604729,0.500540864
nrsa1314,1002666,NRS_NJ-10045,NJSS-1077,1,2013,40.70016,-74.78779,9512852,0.502435895,0.69087939
nrsa1314,1002224,NRS_NV-10339,NVLS-1046,1,2013,41.55244,-116.196,23335288,1.620953123,2.101991295
nrsa1314,1002250,NRS_NV-10341,NVLS-1048,1,2013,40.19137,-117.2531,11173797,0.698058993,1.732508103
nrsa1314,1002671,NRS_NV-10360,NVLS-1067,1,2013,41.88354,-115.4309,23284453,0.74908938,0.287927369
nrsa1314,1002061,NRS_NV-10390,NVRM-1001,1,2013,36.73991,-114.206,4915882,0.141145411,0.855338481
nrsa1314,1002399,NRS_NV-10395,NVRM-1006,1,2013,40.705715,-116.566335,11206810,2.257929753,3.067790703
nrsa1314,1002251,NRS_NV-10398,NVRO-1020,1,2013,39.19519,-117.3465,11177693,1.000974318,0.452621238
nrsa1314,1002374,NRS_NV-10402,NVRO-1024,1,2013,40.57471,-116.4405,11207682,1.555569178,3.104502764
nrsa1314,1002169,NRS_NV-10427,NVSS-1104,1,2013,41.958285,-115.86453,23287029,0.82589671,0.82589671
nrsa1314,1003182,NRS_NY-10092,NYLS-1115,1,2013,41.29257,-74.47551,6202726,24.00664186,3.80015804
nrsa1314,1003057,NRS_NY-10097,NYLS-1120,1,2013,42.97827,-74.82221,22744725,13.34079045,11.07557548
nrsa1314,1002413,NRS_NY-10101,NYLS-1124,1,2013,43.66568,-75.29471,15513540,18.71703836,13.99246548
nrsa1314,1002294,NRS_NY-10102,NYLS-1125,1,2013,42.19853,-77.4111,8110593,15.64060201,13.12876727
nrsa1314,1003117,NRS_NY-10103,NYRM-1001,1,2013,42.01278,-75.77946,8088169,12.57496245,10.57728688
nrsa1314,1003076,NRS_NY-10105,NYRM-1003,1,2013,42.54433,-74.95158,8084515,2.444869497,10.23969237
nrsa1314,1003036,NRS_NY-10107,NYRM-1005,1,2013,42.08366,-76.29192,8103013,15.20857416,12.9516193
nrsa1314,1002349,NRS_NY-10111,NYRO-1049,1,2013,44.91335,-74.93946,15475701,11.19870007,9.251355029
nrsa1314,1003012,NRS_NY-10112,NYRO-1050,1,2013,42.31674,-75.94378,9423877,16.50666717,17.91157258
nrsa1314,1002424,NRS_NY-10113,NYRO-1051,1,2013,43.80096,-75.46669,15514914,21.16280826,9.149033561
nrsa1314,1002330,NRS_NY-10114,NYRO-1052,1,2013,44.62279,-75.22698,15476279,18.20663852,8.431328355
nrsa1314,1003137,NRS_NY-10116,NYRO-1054,1,2013,42.10099,-75.91594,9424041,2.491519889,17.07686875
nrsa1314,1002742,NRS_NY-10125,NYSS-1238,1,2013,43.12556,-75.58383,22024662,24.751819,13.57480395
nrsa1314,1002408,NRS_NY-10128,NYSS-1241,1,2013,43.5808,-75.95908,21622337,2.634760341,2.634760341
nrsa1314,1002475,NRS_NY-10136,NYSS-1249,1,2013,43.76854,-75.50135,15514366,18.01209328,26.21881979
nrsa1314,1002974,NRS_NY-10138,NYSS-1251,1,2013,42.03475,-77.55209,8110773,12.58805497,12.58805497
nrsa1314,1003166,NRS_OH-10068,OHLS-1068,1,2013,39.33002,-82.26817,3366514,3.100037903,4.230652138
nrsa1314,1002403,NRS_OH-10069,OHLS-1069,1,2013,41.51412,-80.73366,13152261,21.02129281,10.55183828
nrsa1314,1002588,NRS_OH-10070,OHLS-1070,1,2013,41.12102,-81.51976,15588508,0.182963546,4.882175716
nrsa1314,1002136,NRS_OH-10075,OHRM-1001,1,2013,41.2338,-84.59052,15667657,5.867528333,14.32661921
nrsa1314,1002027,NRS_OH-10076,OHRM-1002,1,2013,40.14887,-80.70356,19453177,10.82037639,8.546943179
nrsa1314,1002410,NRS_OH-10082,OHRO-1033,1,2013,41.44082,-83.03139,28033899,1.319474296,4.579813739
nrsa1314,1002235,NRS_OH-10087,OHSS-1123,1,2013,41.39327,-84.29579,15637233,6.559804231,6.337691251
nrsa1314,1002182,NRS_OH-10088,OHSS-1124,1,2013,40.31965,-84.63034,18509814,14.85344028,28.86391659
nrsa1314,1002637,NRS_OK-10102,OKLS-1176,1,2013,34.06699,-94.90529,616754,6.762689304,9.181138506
nrsa1314,1002372,NRS_OK-10107,OKLS-1181,1,2013,35.14815,-94.7019,6039720,35.93601596,25.73755156
nrsa1314,1002774,NRS_OK-10120,OKRM-1001,1,2013,33.78372,-96.17145,8350569,30.84600567,27.00212212
nrsa1314,1002715,NRS_OK-10123,OKRM-1004,1,2013,33.87907,-95.91292,8348965,26.48668929,27.31600805
nrsa1314,1002356,NRS_OK-10125,OKRM-1006,1,2013,36.58577,-97.0339,20968828,11.41400857,14.98118206
nrsa1314,1002279,NRS_OK-10127,OKRM-1008,1,2013,34.22702,-95.49317,592740,7.495340844,13.11933372
nrsa1314,1003109,NRS_OK-10150,OKSS-1405,1,2013,35.98696,-94.91589,399870,16.94846357,45.97797947
nrsa1314,1002699,NRS_OR-10545,ORLS-1093,1,2013,45.56444,-123.5731,23875969,2.23751348,3.932526803
nrsa1314,1004774,NRS_OR-10547,ORLS-1095,1,2013,45.2628,-118.3998,23428648,15.2282097,7.487840716
nrsa1314,1003139,NRS_OR-10548,ORLS-1096,1,2013,42.04489,-118.4328,24075311,3.50543627,3.839466665
nrsa1314,1002724,NRS_OR-10549,ORLS-1097,1,2013,44.79838,-122.4811,23780817,9.490867065,4.849693145
nrsa1314,1002324,NRS_OR-10563,ORRM-1001,1,2013,45.7653,-117.7599,23442327,1.071726595,6.636301121
nrsa1314,1003004,NRS_OR-10584,ORRO-1060,1,2013,45.46216,-122.9433,23804876,10.21231775,5.349529872
nrsa1314,1002793,NRS_OR-10592,ORSS-1168,1,2013,42.85641,-123.1434,23902775,5.516193431,5.516193431
nrsa1314,1002845,NRS_OR-10597,ORSS-1173,1,2013,43.841,-122.8208,23753122,2.818931666,2.818931666
nrsa1314,1003020,NRS_PA-10079,PALS-1086,1,2013,41.64813,-75.78612,4195788,12.33986854,11.30927623
nrsa1314,1003005,NRS_PA-10080,PALS-1087,1,2013,41.65584,-76.7847,4198436,35.35324816,21.87877075
nrsa1314,1002028,NRS_PA-10086,PARM-1001,1,2013,40.76001,-79.54689,4742211,2.444347362,6.80193288
nrsa1314,1002180,NRS_PA-10087,PARM-1002,1,2013,41.06235,-76.85619,8152547,40.34685837,5.042754415
nrsa1314,1002677,NRS_PA-10089,PARM-1004,1,2013,41.8337,-79.17312,8975690,3.22763696,7.75635713
nrsa1314,1002842,NRS_PA-10095,PARO-1050,1,2013,41.45998,-77.5098,8145290,1.650321045,4.826663239
nrsa1314,1003079,NRS_PA-10101,PASS-1163,1,2013,41.47983,-78.06974,8127341,0.389072626,0.389072626
nrsa1314,1002613,NRS_RI-10038,RILS-1022,1,2013,41.42111,-71.79528,6140906,1.165856487,4.941924749
nrsa1314,1003116,NRS_RI-10055,RISS-1080,1,2013,41.92004,-71.53041,6128199,5.195293114,2.408412863
