SITE_ID,VISIT_NO,YEAR,UID,COMID,LAT_DD83,LON_DD83,REALM,PFC_ALG,PFC_AQM,PFC_BRS,PFC_HUM,PFC_LVT,PFC_LWD,PFC_OHV,PFC_RCK,PFC_UCB,XFC_ALG,XFC_ALL,XFC_AQM,XFC_BRS,XFC_HUM,XFC_LVT,XFC_LWD,XFC_NAT,XFC_OHV,XFC_RCK,XFC_UCB,SumAll_PFC,SumAll_noAlgAQM,SumNat_PFC,SumBig_PFC,XFC_NAT_ALG_AQM
TXRO-1081,1,2013,12014,2569396,31.71477,-98.01866,BOATABLE,0.272727273,0,0.818181818,0,0.272727273,0.363636364,0.454545455,0,0.181818182,0.013636364,0.172727273,0,0.040909091,0,0.013636364,0.072727273,0.159090909,0.022727273,0,0.009090909,2.363636365,2.090909092,2.363636365,2.090909092,0.172727274
TXRO-1082,1,2014,139875,1305645,33.20418,-97.80536,WADEABLE,0.363636364,1,0.818181818,0,0,0.272727273,0.636363636,0,0.545454545,0.036363636,0.272727273,0.068181818,0.095454545,0,0,0.013636364,0.168181818,0.031818182,0,0.027272727,3.636363636,2.272727272,3.636363636,2.272727272,0.272727272
TXRO-1085,1,2014,150455,5769763,30.67963,-99.02699,WADEABLE,0.909090909,0.818181818,0.090909091,0,0,0.090909091,0.727272727,0.909090909,0.181818182,0.063636364,0.438636364,0.275,0.004545455,0,0,0.004545455,0.1,0.036363636,0.045454545,0.009090909,3.727272727,2,3.727272727,2,0.438636364
TXS9-0926,1,2013,10179,1440185,29.91047,-95.49178,WADEABLE,0.363636364,1,0.363636364,0.363636364,0,0,1,0.363636364,1,0.018181818,0.722727273,0.290909091,0.018181818,0.018181818,0,0,0.395454545,0.170454545,0.036363636,0.170454545,4.454545456,3.090909092,4.090909092,2.727272728,0.704545453
TXS9-0926,2,2013,10316,1440185,29.91047,-95.49178,WADEABLE,0,1,0.363636364,0.545454545,0,0,1,0.272727273,1,0,0.895454545,0.35,0.018181818,0.045454545,0,0,0.5,0.261363636,0.013636364,0.206818182,4.181818182,3.181818182,3.636363637,2.636363637,0.85
TXS9-0928,1,2013,10216,3134061,33.75841,-97.29398,WADEABLE,0.2,0,0.2,0,0.1,0,0.8,0.1,0.3,0.01,0.225,0,0.01,0,0.025,0,0.215,0.14,0.025,0.015,1.7,1.5,1.7,1.5,0.225
TXS9-0928,2,2013,10411,3134061,33.75841,-97.29398,WADEABLE,0.545454545,0.818181818,0.454545455,0.090909091,0.181818182,0.090909091,0.909090909,0.090909091,0.090909091,0.045454545,0.422727273,0.088636364,0.088636364,0.004545455,0.009090909,0.022727273,0.284090909,0.136363636,0.022727273,0.004545455,3.272727273,1.90909091,3.181818182,1.818181819,0.418181819
TXS9-0929,1,2013,11254,5278682,32.46104,-94.70198,WADEABLE,0,0,0.416666667,0,0.416666667,0.416666667,0.083333333,0,0.25,0,0.214583333,0,0.122916667,0,0.020833333,0.054166667,0.214583333,0.004166667,0,0.0125,1.583333334,1.583333334,1.583333334,1.583333334,0.214583334
TXS9-0931,1,2013,12191,5753572,31.13182,-99.32021,WADEABLE,0,0.909090909,0.545454545,0.090909091,0.727272727,0.090909091,0.909090909,0.272727273,0.636363636,0,0.631818182,0.063636364,0.027272727,0.004545455,0.054545455,0.004545455,0.563636364,0.111363636,0.031818182,0.334090909,4.181818181,3.272727272,4.09090909,3.181818181,0.627272728
TXS9-0933,1,2013,11015,5670977,30.6545,-97.92736,WADEABLE,1,0.727272727,1,0,0.727272727,0.272727273,1,0.636363636,0.272727273,0.361363636,1.302272727,0.288636364,0.181818182,0,0.138636364,0.013636364,0.652272727,0.218181818,0.068181818,0.031818182,5.636363636,3.909090909,5.636363636,3.909090909,1.302272728
TXS9-0934,1,2013,11406,9355546,28.8784,-96.28717,WADEABLE,0,0.727272727,0.545454545,0,0.818181818,0,1,0,1,0,0.590909091,0.072727273,0.063636364,0,0.125,0,0.518181818,0.225,0,0.104545455,4.09090909,3.363636363,4.09090909,3.363636363,0.590909092
TXS9-0936,1,2013,10235,1293160,32.77924,-96.55449,WADEABLE,0,0,0.818181818,0.181818182,0.363636364,0.090909091,0.818181818,0,0.545454545,0,0.390909091,0,0.077272727,0.131818182,0.018181818,0.004545455,0.259090909,0.059090909,0,0.1,2.818181818,2.818181818,2.636363636,2.636363636,0.259090909
TXS9-0937,1,2013,10787,1276500,33.48298,-97.17612,WADEABLE,0.181818182,0.363636364,0.272727273,0,0.545454545,0,0.181818182,0.454545455,0.545454545,0.027272727,0.379545455,0.036363636,0.013636364,0,0.111363636,0,0.315909091,0.009090909,0.022727273,0.159090909,2.545454546,2,2.545454546,2,0.379545454
TXS9-0938,1,2014,147540,1077709,31.5161,-95.11218,WADEABLE,0,0.909090909,1,0,0.363636364,0.636363636,0.909090909,0,0,0,0.390909091,0.118181818,0.159090909,0,0.018181818,0.031818182,0.272727273,0.063636364,0,0,3.818181818,2.909090909,3.818181818,2.909090909,0.390909091
TXS9-0940,1,2013,10462,1270480,32.49662,-97.35227,WADEABLE,0,0,0.363636364,0,0.636363636,0,1,0,0.909090909,0,0.363636364,0,0.018181818,0,0.05,0,0.363636364,0.159090909,0,0.136363636,2.909090909,2.909090909,2.909090909,2.909090909,0.363636363
TXSS-1205,1,2014,138745,19983940,35.39091,-101.8318,WADEABLE,1,0.090909091,1,0,0,0.090909091,0.272727273,0,0,0.05,0.213636364,0.004545455,0.104545455,0,0,0.022727273,0.159090909,0.031818182,0,0,2.454545455,1.363636364,2.454545455,1.363636364,0.213636365
TXSS-1206,1,2014,148067,5559270,30.2417,-96.18983,WADEABLE,0.636363636,0,1,0.090909091,0.818181818,0.363636364,1,0,0.181818182,0.134090909,0.659090909,0,0.254545455,0.079545455,0.077272727,0.054545455,0.445454545,0.05,0,0.009090909,4.090909091,3.454545455,4,3.363636364,0.579545455
TXSS-1209,1,2014,138530,13766755,35.27405,-100.7662,WADEABLE,1,1,0.909090909,0,0.090909091,0,0.909090909,0,0,0.847727273,1.945454545,0.820454545,0.118181818,0,0.004545455,0,0.277272727,0.154545455,0,0,3.909090909,1.909090909,3.909090909,1.909090909,1.945454546
TXSS-1210,1,2013,10954,5588654,30.92768,-97.99342,WADEABLE,0.818181818,0.363636364,0.727272727,0.181818182,0.181818182,0.090909091,0.818181818,0.545454545,0.545454545,0.35,1.206818182,0.036363636,0.138636364,0.102272727,0.027272727,0.004545455,0.718181818,0.125,0.140909091,0.281818182,4.272727272,3.09090909,4.09090909,2.909090908,1.104545455
TXSS-1215,1,2014,148706,1150509,31.6532,-94.83843,WADEABLE,0,0.181818182,0.363636364,0,0.818181818,0.181818182,0.818181818,0,0.545454545,0,0.327272727,0.045454545,0.036363636,0,0.095454545,0.009090909,0.281818182,0.095454545,0,0.045454545,2.909090909,2.727272727,2.909090909,2.727272727,0.327272725
TXSS-1216,1,2013,10215,1260147,32.78727,-96.87091,WADEABLE,0,0.909090909,0,0,0.090909091,0,0,0,0,0,0.086363636,0.081818182,0,0,0.004545455,0,0.004545455,0,0,0,1,0.090909091,1,0.090909091,0.086363637
TXSS-1224,1,2014,146043,1259243,33.01654,-96.81408,WADEABLE,0.272727273,0.090909091,0.363636364,0.272727273,0.454545455,0.090909091,0.818181818,0.636363636,0.545454545,0.013636364,0.397727273,0.022727273,0.018181818,0.106818182,0.022727273,0.004545455,0.254545455,0.095454545,0.086363636,0.027272727,3.545454546,3.181818182,3.272727273,2.909090909,0.290909091
TXSS-1229,1,2014,144553,1654787,27.56777,-97.79459,WADEABLE,0,0,0.181818182,0,0,0,1,0,0,0,0.15,0,0.009090909,0,0,0,0.15,0.140909091,0,0,1.181818182,1.181818182,1.181818182,1.181818182,0.15
TXSS-1232,1,2014,145680,1260385,32.6441,-96.73725,WADEABLE,0,0,0.818181818,0.090909091,0.363636364,0.181818182,0.727272727,0,0.454545455,0,0.215909091,0,0.088636364,0.004545455,0.018181818,0.027272727,0.211363636,0.054545455,0,0.022727273,2.636363637,2.636363637,2.545454546,2.545454546,0.211363637
TXSS-1240,1,2014,152122,1292128,33.186279999999996,-96.64565,WADEABLE,0.454545455,0,0.818181818,0.272727273,0.363636364,0,0.090909091,0.090909091,0.181818182,0.022727273,0.131818182,0,0.059090909,0.013636364,0.018181818,0,0.095454545,0.004545455,0.004545455,0.009090909,2.272727274,1.818181819,2.000000001,1.545454546,0.118181819
TXSS-1243,1,2014,153440,1042471,32.75744,-94.84784,WADEABLE,0,0,0.909090909,0,0.727272727,0,0.181818182,0.272727273,0.727272727,0,0.279545455,0,0.147727273,0,0.054545455,0,0.279545455,0.009090909,0.031818182,0.036363636,2.818181818,2.818181818,2.818181818,2.818181818,0.279545455
USGS-0001,1,2013,11176,6572152,42.31591532,-93.1555628,WADEABLE,0,0,0.818181818,0.090909091,0.818181818,0.636363636,0.727272727,0.090909091,0.545454545,0,0.343181818,0,0.125,0.004545455,0.059090909,0.068181818,0.338636364,0.054545455,0.004545455,0.027272727,3.727272726,3.727272726,3.636363635,3.636363635,0.338636364
USGS-0002,1,2013,11145,6606938,42.36182068,-94.99128152,WADEABLE,0,0,0.545454545,0,0.090909091,0.363636364,0.272727273,0.090909091,0,0,0.104545455,0,0.027272727,0,0.004545455,0.054545455,0.104545455,0.013636364,0.004545455,0,1.363636364,1.363636364,1.363636364,1.363636364,0.104545456
USGS-0003,1,2013,11186,13374193,42.1699532,-90.72782044,WADEABLE,0,0,0.909090909,0,0.181818182,0.363636364,0.818181818,0,0,0,0.131818182,0,0.045454545,0,0.027272727,0.018181818,0.131818182,0.040909091,0,0,2.272727273,2.272727273,2.272727273,2.272727273,0.131818181
USGS-0004,1,2013,11065,22249135,41.53855323,-93.25898527,WADEABLE,0,0,0.545454545,0,0.090909091,0.545454545,0.818181818,0,0.090909091,0,0.170454545,0,0.045454545,0,0.004545455,0.027272727,0.170454545,0.088636364,0,0.004545455,2.09090909,2.09090909,2.09090909,2.09090909,0.170454546
USGS-0005,1,2013,11463,13619421,40.72087537,-88.53383649,WADEABLE,0.636363636,1,0.727272727,0,0.454545455,0.363636364,0.909090909,0.545454545,0,0.05,0.461363636,0.170454545,0.036363636,0,0.040909091,0.018181818,0.240909091,0.1,0.045454545,0,4.636363636,3,4.636363636,3,0.461363635
USGS-0006,1,2013,11460,13571535,40.03496132,-88.58443027,WADEABLE,0.272727273,0,0.909090909,0,0.181818182,0.818181818,0.636363636,0,0.181818182,0.013636364,0.343181818,0,0.081818182,0,0.009090909,0.161363636,0.329545455,0.068181818,0,0.009090909,3,2.727272727,3,2.727272727,0.343181818
USGS-0007,1,2013,11459,14785933,41.826613,-87.91171851,WADEABLE,0.916666667,0.916666667,1,0,0.916666667,1,1,1,0.916666667,0.1625,1.368712121,0.2125,0.104545455,0,0.079166667,0.183333333,0.993712121,0.3475,0.15,0.129166667,7.666666668,5.833333334,7.666666668,5.833333334,1.368712122
USGS-0008,1,2013,11461,14771374,42.02594601,-88.25330058,WADEABLE,0,0.181818182,1,0.909090909,0.909090909,0.454545455,0.727272727,0.727272727,0.181818182,0,1.034090909,0.027272727,0.159090909,0.345454545,0.045454545,0.059090909,0.661363636,0.156818182,0.231818182,0.009090909,5.090909091,4.909090909,4.181818182,4,0.688636363
USGS-0009,1,2013,10928,18460036,39.7298578,-85.88108464,WADEABLE,0,0.363636364,0.909090909,0.181818182,0.818181818,0.727272727,1,0.818181818,0.363636364,0,0.531818182,0.018181818,0.136363636,0.009090909,0.059090909,0.127272727,0.504545455,0.068181818,0.095454545,0.018181818,5.181818182,4.818181818,5,4.636363636,0.522727271
USGS-0010,1,2013,11278,18476775,39.9468221,-86.25917209,WADEABLE,0,0.818181818,0.090909091,0.181818182,0.545454545,0.454545455,0.636363636,0.636363636,0.363636364,0,0.388636364,0.113636364,0.004545455,0.084090909,0.045454545,0.022727273,0.190909091,0.05,0.05,0.018181818,3.727272727,2.909090909,3.545454545,2.727272727,0.304545455
USGS-0011,1,2013,11888,13434009,41.30646294,-86.63149347,WADEABLE,0.090909091,0.090909091,0.909090909,0,0.909090909,0.909090909,0.909090909,0,0.727272727,0.004545455,0.281818182,0.004545455,0.045454545,0,0.045454545,0.081818182,0.272727273,0.045454545,0,0.054545455,4.545454545,4.363636363,4.545454545,4.363636363,0.281818182
USGS-0012,1,2013,11074,10286166,39.18670168,-87.32916388,WADEABLE,0,0.181818182,1,0,0.636363636,0.636363636,0.727272727,0,0.363636364,0,0.520454545,0.009090909,0.236363636,0,0.068181818,0.097727273,0.511363636,0.090909091,0,0.018181818,3.545454545,3.363636363,3.545454545,3.363636363,0.520454545
USGS-0013,1,2013,11195,18476367,39.92325289,-86.17107244,WADEABLE,0.181818182,0.636363636,1,0.181818182,0.636363636,0.454545455,1,0.454545455,0.454545455,0.009090909,0.45,0.068181818,0.104545455,0.027272727,0.05,0.022727273,0.345454545,0.122727273,0.022727273,0.022727273,5.000000001,4.181818183,4.818181819,4.000000001,0.422727274
USGS-0014,1,2013,11153,18476455,39.78809734,-86.17729584,WADEABLE,0,0.818181818,1,0.454545455,0.909090909,0.636363636,1,0.272727273,0.272727273,0,0.570454545,0.059090909,0.104545455,0.059090909,0.081818182,0.068181818,0.452272727,0.170454545,0.013636364,0.013636364,5.363636364,4.545454546,4.909090909,4.090909091,0.511363637
USGS-0015,1,2013,11012,4392993,38.91158802,-94.63487437,WADEABLE,0.636363636,0,0.545454545,0,0,0.363636364,0.454545455,0,0.272727273,0.134090909,0.45,0,0.093181818,0,0,0.102272727,0.315909091,0.070454545,0,0.05,2.272727273,1.636363637,2.272727273,1.636363637,0.449999999
USGS-0017,1,2013,11298,4123248,44.69057598,-95.03706454,WADEABLE,0,0.181818182,0.181818182,0,0.090909091,0,1,0.272727273,0.545454545,0,0.818181818,0.009090909,0.009090909,0,0.004545455,0,0.809090909,0.718181818,0.013636364,0.063636364,2.272727273,2.090909091,2.272727273,2.090909091,0.818181819
USGS-0018,1,2013,11297,4142312,44.26287534,-94.03065782,WADEABLE,0.181818182,0,0.363636364,0.090909091,0.181818182,0,0.909090909,0.454545455,0,0.009090909,0.265909091,0,0.036363636,0.004545455,0.009090909,0,0.252272727,0.184090909,0.022727273,0,2.181818183,2.000000001,2.090909092,1.90909091,0.261363636
USGS-0019,1,2013,10976,5042380,39.30368047,-92.05359657,WADEABLE,0.636363636,0,0.727272727,0,0.636363636,0.272727273,0.545454545,0,0,0.134090909,0.495454545,0,0.129545455,0,0.079545455,0.106818182,0.361363636,0.045454545,0,0,2.818181817,2.181818181,2.818181817,2.181818181,0.495454546
USGS-0020,1,2013,10902,5040904,39.24619996,-91.89485188,WADEABLE,1,0.272727273,0.545454545,0.090909091,0.181818182,0.181818182,0.727272727,0.090909091,0.090909091,0.686363636,0.813636364,0.013636364,0.045454545,0.004545455,0.009090909,0.009090909,0.109090909,0.036363636,0.004545455,0.004545455,3.181818182,1.909090909,3.090909091,1.818181818,0.809090909
USGS-0021,1,2013,11025,4390605,39.1097983,-94.47185053,WADEABLE,0,0,0.272727273,0.454545455,0.181818182,0,0.545454545,0.454545455,0.181818182,0,0.243181818,0,0.013636364,0.088636364,0.027272727,0,0.154545455,0.045454545,0.059090909,0.009090909,2.090909092,2.090909092,1.636363637,1.636363637,0.154545454
USGS-0022,1,2013,11450,17262269,41.56272752,-96.5446121,WADEABLE,0,0.636363636,0.909090909,0,0.363636364,0.545454545,0.909090909,0,0,0,0.313636364,0.05,0.081818182,0,0.036363636,0.045454545,0.263636364,0.1,0,0,3.363636363,2.727272727,3.363636363,2.727272727,0.313636363
USGS-0023,1,2013,11243,17217650,41.24689594,-96.02095169,WADEABLE,0.272727273,0.181818182,0.363636364,0.181818182,0.090909091,0,0.909090909,0.909090909,0,0.013636364,0.293181818,0.009090909,0.018181818,0.102272727,0.004545455,0,0.168181818,0.045454545,0.1,0,2.90909091,2.454545455,2.727272728,2.272727273,0.190909091
USGS-0024,1,2013,11244,17217684,41.2097106,-96.12989309,WADEABLE,0,0,1,0.272727273,0.272727273,0.272727273,1,0.272727273,0,0,0.190909091,0,0.068181818,0.013636364,0.013636364,0.013636364,0.177272727,0.05,0.031818182,0,3.090909092,3.090909092,2.818181819,2.818181819,0.177272728
USGS-0025,1,2013,11462,3882066,39.7679719,-84.24007234,WADEABLE,0,0,0.090909091,0,0.090909091,0.090909091,0.272727273,0.090909091,0.181818182,0,0.077272727,0,0.004545455,0,0.004545455,0.022727273,0.077272727,0.031818182,0.004545455,0.009090909,0.818181819,0.818181819,0.818181819,0.818181819,0.077272729
USGS-0026,1,2013,12074,3405071,39.20520201,-84.47395579,WADEABLE,0,0,0.636363636,0.454545455,0.363636364,0.363636364,0.727272727,0.363636364,0.090909091,0,0.168181818,0,0.031818182,0.022727273,0.018181818,0.018181818,0.145454545,0.036363636,0.036363636,0.004545455,3.000000001,3.000000001,2.545454546,2.545454546,0.145454545
USGS-0027,1,2013,11094,12175490,43.78816569,-87.92266271,WADEABLE,0,1,0.545454545,0,0.636363636,0.272727273,1,0.090909091,1,0,1.086363636,0.486363636,0.118181818,0,0.104545455,0.031818182,0.6,0.290909091,0.004545455,0.05,4.545454545,3.545454545,4.545454545,3.545454545,1.086363637
USGS-0028,1,2013,11187,12162504,43.09720443,-87.96999787,WADEABLE,0,1,0,1,0,0,1,0.727272727,0,0,0.277272727,0.104545455,0,0.05,0,0,0.122727273,0.05,0.072727273,0,3.727272727,2.727272727,2.727272727,1.727272727,0.227272728
USGS-0029,1,2013,11188,12163888,43.04452729,-88.00263034,WADEABLE,0.454545455,0,0.5,0.545454545,0.272727273,0.363636364,0.181818182,0.545454545,0.181818182,0.040909091,0.422727273,0,0.025,0.206818182,0.013636364,0.018181818,0.175,0.009090909,0.1,0.009090909,3.045454546,2.590909091,2.500000001,2.045454546,0.215909091
UTLS-1058,1,2013,11359,3896193,39.78573,-110.1786,WADEABLE,0,0,1,0,1,0,1,0,0.272727273,0,0.945454545,0,0.195454545,0,0.397727273,0,0.945454545,0.338636364,0,0.013636364,3.272727273,3.272727273,3.272727273,3.272727273,0.945454546
UTLS-1059,1,2014,141890,4894113,38.80907,-111.316,WADEABLE,0,0,0.181818182,0,0.090909091,0,0.727272727,0.090909091,0,0,0.054545455,0,0.009090909,0,0.004545455,0,0.054545455,0.036363636,0.004545455,0,1.090909091,1.090909091,1.090909091,1.090909091,0.054545455
UTLS-1061,1,2014,154761,10349320,40.05732,-111.4551,WADEABLE,0,1,0.545454545,0,0.272727273,0.181818182,1,0.454545455,0.727272727,0,0.536363636,0.104545455,0.063636364,0,0.031818182,0.027272727,0.431818182,0.231818182,0.022727273,0.054545455,4.181818182,3.181818182,4.181818182,3.181818182,0.536363638
UTLS-1062,1,2014,154962,10026504,37.20656,-112.9787,WADEABLE,0.181818182,0.909090909,0.909090909,0,0,0.181818182,0.909090909,1,0.272727273,0.009090909,0.85,0.045454545,0.045454545,0,0,0.009090909,0.795454545,0.045454545,0.681818182,0.013636364,4.363636364,3.272727273,4.363636364,3.272727273,0.849999999
UTR9-0901,1,2013,10812,1400514,37.22372,-109.2087,BOATABLE,0,0.363636364,1,0,1,0.090909091,1,1,0.454545455,0,0.336363636,0.018181818,0.05,0,0.05,0.004545455,0.318181818,0.104545455,0.068181818,0.040909091,4.90909091,4.545454546,4.90909091,4.545454546,0.336363637
UTR9-0901,2,2013,11693,1400514,37.22372,-109.2087,BOATABLE,0,0,0.818181818,0,0.090909091,0,0.454545455,1,0.272727273,0,0.186363636,0,0.040909091,0,0.004545455,0,0.186363636,0.022727273,0.104545455,0.013636364,2.636363637,2.636363637,2.636363637,2.636363637,0.186363638
UTR9-0902,1,2014,152312,7880802,41.59255,-111.1415,WADEABLE,1,1,0.272727273,0,0.818181818,0,0.909090909,0,0.454545455,0.068181818,0.259090909,0.068181818,0.013636364,0,0.040909091,0,0.122727273,0.045454545,0,0.022727273,4.454545455,2.454545455,4.454545455,2.454545455,0.259090909
UTR9-0903,1,2013,12429,10092062,40.98295,-111.4506,WADEABLE,1,1,0.454545455,0,0.545454545,0.181818182,1,1,0.727272727,0.086363636,0.55,0.140909091,0.022727273,0,0.027272727,0.009090909,0.322727273,0.05,0.177272727,0.036363636,5.909090909,3.909090909,5.909090909,3.909090909,0.549999999
UTR9-0904,1,2013,10478,10807861,37.74306,-112.0986,WADEABLE,1,1,0,0,0,0,0.909090909,0,0.909090909,0.068181818,1.068181818,0.686363636,0,0,0,0,0.313636364,0.045454545,0,0.268181818,3.818181818,1.818181818,3.818181818,1.818181818,1.068181817
UTR9-0905,1,2013,12103,2521584,39.08975,-109.1016,BOATABLE,0,0,0.363636364,0.090909091,0.818181818,0,0.909090909,0.181818182,0.090909091,0,0.159090909,0,0.018181818,0.004545455,0.040909091,0,0.154545455,0.045454545,0.045454545,0.004545455,2.454545455,2.454545455,2.363636364,2.363636364,0.154545454
UTR9-0906,1,2014,140270,3380831,38.3528,-109.7535,BOATABLE,0,0,0.909090909,0,0.909090909,0.3,0.909090909,1,0.454545455,0,1.378636364,0,0.445454545,0,0.338636364,0.015,1.378636364,0.386363636,0.152272727,0.040909091,4.481818182,4.481818182,4.481818182,4.481818182,1.378636363
UTR9-0906,2,2014,145711,3380831,38.3528,-109.7535,BOATABLE,0,0,0.636363636,0,0.181818182,0.181818182,0.818181818,1,0,0,0.829545455,0,0.152272727,0,0.009090909,0.045454545,0.829545455,0.143181818,0.479545455,0,2.818181818,2.818181818,2.818181818,2.818181818,0.829545454
UTR9-0907,1,2014,140464,3910469,39.30653,-110.4052,WADEABLE,1,1,0.818181818,0,0,0,1,0.272727273,0.181818182,0.05,0.359090909,0.068181818,0.059090909,0,0,0,0.240909091,0.140909091,0.013636364,0.027272727,4.272727273,2.272727273,4.272727273,2.272727273,0.359090909
UTRF-0001,1,2014,141160,14597511,37.55187,-113.4091,WADEABLE,0,0,0.818181818,0,1,0,1,0,0,0,0.893181818,0,0.190909091,0,0.247727273,0,0.893181818,0.454545455,0,0,2.818181818,2.818181818,2.818181818,2.818181818,0.893181819
UTRF-0002,1,2014,141650,4900971,38.18247,-111.1541,WADEABLE,0,0,0,0,0.272727273,0,0.454545455,0.818181818,0.272727273,0,0.486363636,0,0,0,0.013636364,0,0.486363636,0.022727273,0.388636364,0.061363636,1.818181819,1.818181819,1.818181819,1.818181819,0.486363637
UTRF-0003,1,2013,11247,3379515,38.40757,-109.3973,WADEABLE,0,1,1,0,1,0,1,1,0.909090909,0,1.020454545,0.068181818,0.104545455,0,0.086363636,0,0.952272727,0.388636364,0.086363636,0.286363636,5.909090909,4.909090909,5.909090909,4.909090909,1.020454545
UTRF-0004,1,2013,10305,10395905,40.49275,-112.5816,WADEABLE,0,0.090909091,1,0,0.363636364,0.272727273,0.454545455,1,0.272727273,0,1.118181818,0.004545455,0.086363636,0,0.018181818,0.013636364,1.113636364,0.106818182,0.875,0.013636364,3.454545456,3.363636365,3.454545456,3.363636365,1.118181819
UTRM-1001,1,2013,12069,3379047,38.7615,-109.3237,BOATABLE,0,0,0.363636364,0,0.909090909,0,1,0.454545455,0,0,0.172727273,0,0.018181818,0,0.063636364,0,0.172727273,0.068181818,0.022727273,0,2.727272728,2.727272728,2.727272728,2.727272728,0.172727273
UTRM-1002,1,2013,12011,3379103,38.61272,-109.5584,BOATABLE,0,0,0.181818182,0,0.636363636,0,0.909090909,0.272727273,0.090909091,0,0.140909091,0,0.009090909,0,0.031818182,0,0.140909091,0.063636364,0.031818182,0.004545455,2.090909091,2.090909091,2.090909091,2.090909091,0.140909092
UTRM-1006,1,2014,153403,3897907,39.20959,-110.0732,BOATABLE,0,0,0.090909091,0,0.363636364,0,0.090909091,0.363636364,0,0,0.204545455,0,0.004545455,0,0.018181818,0,0.204545455,0.004545455,0.177272727,0,0.90909091,0.90909091,0.90909091,0.90909091,0.204545455
