"PUBLICATION_DATE","SITE_ID","DATE_COL","SITESAMP","VISIT_NO","AG_ECO3","AG_ECO3_NM","AG_ECO9","AG_ECO9_NM","BOAT_WADE","BORD_RIV","CH0813_WGT","CHNG_SF","CNTYNAME","COMID","DESC_CODE","ELEVATION","EPA_REG","EVALSTAT","EVALUATED","FEOW_ID","FRAME14","FRAME18_ID","FS_EW","GNIS_ID","GNIS_NAME","HUC2","HUC2_REG","HUC8","HUC8_NM","LAT_DD83","LON_DD83","MAJ_BAS_NM","MAJ_BASIN","MISS_BASIN","MISS_BASIN_NM","NA_L1CODE","NA_L1NAME","NA_L2CODE","NA_L2NAME","NA_L3CODE","NA_L3NAME","NARS_NAME","NARS_OWN","NFWAWGTCAT","NRS13_EVAL","NRS13_MDC","NRS13_PNL","NRS13_SF","NRS13_STRA","NRS13_TNT","NRS13_URBN","NRS13_VST","NRS13_WGTD","NRSA_USE","OWN_CODE","OWN_DESC","OWN_TYPE","OWNSHP","PSTL_CODE","REACHCODE","RT_NRSA","SITETYPE","SO","SORT13_ID","SORT18_ID","SOURCE","STATE","STATECTY","STATEID","STRAH_CAL","STRAH_CAT","STRAH_ORD","STUDY","US_L3CODE","US_L3NAME","US_L4CODE","US_L4NAME","WGT_EXT_SP","XCOORD","YCOORD","YEAR"
"4/29/2019","NYRF-0003",2014-07-09,"Y",1,"EHIGH","Eastern Highlands","NAP","Northern Appalachians","","",NA,NA,"",9527399,NA,NA,"Region_2","Target-Sampled","YES",NA,"","","",969832,"Ausable River","","","H4150404","",44.5578658,-73.44390589,"Mid-Atlantic Region","H02","","",8,"EASTERN TEMPERATE FORESTS",8.1,"MIXED WOOD PLAINS","8.1.1","Eastern Great Lakes Lowlands","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","NY",4.15e+12,"In","HAND",5,"","","","NY",NA,"",NA,"",NA,"NRSA",83,"Eastern Great Lakes Lowlands","83b","Champlain Lowlands",NA,NA,NA,"2014"
"4/29/2019","RIS9-0911",2014-07-09,"Y",1,"EHIGH","Eastern Highlands","NAP","Northern Appalachians","Wadeable","",0,0,"Providence",6128589,NA,191.41,"Region_1","Target-Sampled","YES",118,"NRSA14_ST","RI2004","",NA,"","H01","NE","H01090004","Narragansett",41.84804,-71.78683,"New England Region","H01","","",8,"EASTERN TEMPERATE FORESTS",8.1,"MIXED WOOD PLAINS","8.1.7","Northeastern Coastal Zone","","Private","CMMRV_1st2nd3rd4th","Target_Sampled","RI_Streams_CMMRV_1s","Base_09Stream_RVT","Include","RI","Target","NonUrban",1,1,"YES",NA,"","","","RI",1.09e+12,"In","PROB",1,"RI0911","RI_10003","NHDPlusV1","RI",44007,"",1,"SmallStreams",1,"NRSA",59,"Northeastern Coastal Zone","59c","Southern New England Coastal Plains and Hills",134.563994,1974729,740063.4,"2014"
"4/29/2019","NDLS-1070",2014-07-09,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","","",0,0,"Mountrail",21534296,NA,637.55,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","ND21979","",1035240,"White Earth River","H10U","MS","H10110101","Lake Sakakawea",48.39032,-102.7695,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.3","Northwestern Great Plains","White Earth River","Private","","Target_Sampled","ND_LargeStreams_NPL","Base_NewLargeStreams","Include","ND","Target","NonUrban",1,1156.13276,"YES",NA,"","","","ND",1.01e+13,"In","PROB",4,"ND1070","ND_10066","NHDPlusV1","ND",38061,"",4,"LargeStreams",4,"NRSA",43,"Northwestern Great Plains","43c","River Breaks",95.81618452,-505879.2,1232411,"2014"
"4/29/2019","WIRF-0009",2014-07-09,"Y",1,"PLNLOW","Plains and Lowlands","UMW","Upper Midwest","","",NA,NA,"",13344870,NA,NA,"Region_5","Target-Sampled","YES",NA,"","","",1578726,"Bear River","","","H7050002","",46.0325422,-89.9909673,"Upper Mississippi Region","H07","","",5,"NORTHERN FORESTS",5.2,"MIXED WOOD SHIELD","5.2.1","Northern Lakes and Forests","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","WI",7.05e+12,"Im","HAND",3,"","","","WI",NA,"",NA,"",NA,"NRSA",50,"Northern Lakes and Forests","50i","Northern Wisconsin Highlands Lakes Country",NA,NA,NA,"2014"
"4/29/2019","CORF-0002",2014-07-09,"Y",1,"WMTNS","West","XER","Xeric","","",NA,NA,"",1254232,NA,NA,"Region_8","Target-Sampled","YES",NA,"","","",172016,"Carr Creek","","","H14010005","",39.5646125,-108.500825,"Upper Colorado Region","H14","","",10,"NORTH AMERICAN DESERTS",10.1,"COLD DESERTS","10.1.6","Colorado Plateaus","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","CO",1.4e+13,"R","HAND",2,"","","","CO",NA,"",NA,"",NA,"NRSA",20,"Colorado Plateaus","20e","Escarpments",NA,NA,NA,"2014"
"4/29/2019","ILSS-1117",2014-07-09,"Y",1,"PLNLOW","Plains and Lowlands","TPL","Temporate Plains","","",0,0,"Brown",3594818,NA,157.33,"Region_5","Target-Sampled","YES",148,"NRSA14_ST","IL73941","",403795,"Baehr Branch","H07","MS","H07130011","Lower Illinois",39.94937,-90.56089,"Upper Mississippi Region","H07","H07","Upper Mississippi Region",8,"EASTERN TEMPERATE FORESTS",8.3,"SOUTHEASTERN USA PLAINS","8.3.2","Interior River Valleys and Hills","Baehr Branch","Private","","Target_Sampled","IL_SmallStreams_TPL","Base_NewSmallStreams","Include","IL","Target","NonUrban",1,4184.82239,"YES",NA,"","","","IL",7.13e+12,"In","PROB",1,"IL1117","IL_10015","NHDPlusV1","IL",17009,"",1,"SmallStreams",1,"NRSA",72,"Interior River Valleys and Hills","72f","River Hills",1042.442567,460344.8,287695.6,"2014"
"4/29/2019","MNS9-0931",2014-07-09,"Y",1,"PLNLOW","Plains and Lowlands","UMW","Upper Midwest","Wadeable","",0,0,"Lake",7111241,101,464.04,"Region_5","Target-Sampled","YES",109,"NRSA14_ST","MN95417","East",658322,"Snake River","H09","SR","H09030001","Rainy Headwaters",47.75502,-91.53362,"Souris-Red-Rainy Region","H09","","",5,"NORTHERN FORESTS",5.2,"MIXED WOOD SHIELD","5.2.1","Northern Lakes and Forests","Snake River","USFS","MN_2nd","Target_Sampled","MN_Streams_MN_2nd","Base_09Stream","Include","MN","Target","NonUrban",1,1,"YES",130,"National Forest-National Grassland","Federal","Forest Service (USFS)","MN",9.03e+12,"R","PROB",2,"MN0931","MN_10005","NHDPlusV1","MN",27075,"",2,"SmallStreams",2,"NRSA",50,"Northern Lakes and Forests","50n","Boundary Lakes and Hills",769.9051025,337218.6,1152274,"2014"
"4/29/2019","MOSS-1166",2014-07-09,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","","",0,0,"Jefferson",3626797,NA,147.13,"Region_7","Target-Sampled","YES",148,"NRSA14_ST","MO15002","",NA,"","H07","MS","H07140101","Cahokia-Joachim",38.40648,-90.38821,"Upper Mississippi Region","H07","H07","Upper Mississippi Region",8,"EASTERN TEMPERATE FORESTS",8.4,"OZARK/OUACHITA-APPALACHIAN FORESTS","8.4.5","Ozark Highlands","","Private","","Target_Sampled","MO_SmallStreams_SAP","Base_NewSmallStreams","Include","MO","Target","Urban",1,7598.39898,"YES",NA,"","","","MO",7.14e+12,"Im","PROB",1,"MO1166","MO_10051","NHDPlusV1","MO",29099,"",1,"SmallStreams",1,"NRSA",39,"Ozark Highlands","39i","Eastern Ozark Border",1330.936386,485148.4,115927.1,"2014"
"4/29/2019","NER9-0911",2014-07-09,"Y",1,"PLNLOW","Plains and Lowlands","SPL","Southern Plains","Wadeable","",0,0,"Frontier",19062896,NA,789.94,"Region_7","Target-Sampled","YES",143,"NRSA14_ST","NE47044","",827719,"Brushy Creek","H10L","MS","H10250008","Medicine",40.62492,-100.5746,"Missouri Region","H10","H10L","Lower Missouri Region",9,"GREAT PLAINS",9.4,"SOUTH CENTRAL SEMI-ARID PRAIRIES","9.4.2","Central Great Plains","Brushy Creek","Private","NE_5th","Target_Sampled","NE_Rivers_NE_5th","Base_09River","Include","NE","Target","NonUrban",1,1,"YES",NA,"","","","NE",1.03e+13,"In","PROB",5,"NE0911","NE_10012","NHDPlusV1","NE",31063,"",5,"RiversOther",5,"NRSA",27,"Central Great Plains","27b","Rolling Plains and Breaks",157.0599334,-383593.2,359434,"2014"
"4/29/2019","ORSS-1175",2014-07-09,"Y",1,"WMTNS","West","WMT","Western Mountains","","",0,0,"Wallowa",23443735,117,1464.77,"Region_10","Target-Sampled","YES",121,"NRSA14_ST","OR98332","West",1150042,"South Fork Wenaha River","H17","PN","H17060106","Lower Grande Ronde",45.87203,-117.9262,"Pacific Northwest Region","H17","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.9","Blue Mountains","South Fork Wenaha River","USFS","","Target_Sampled","OR_SmallStreams_WMT","Base_NewSmallStreams","Include","OR","Target","NonUrban",1,14644.17393,"YES",130,"Wilderness Area","Federal","Forest Service (USFS)","OR",1.71e+13,"In","PROB",1,"OR1175","OR_10055","NHDPlusV1","OR",41063,"",1,"SmallStreams",1,"NRSA",11,"Blue Mountains","11f","Canyons and Dissected Highlands",3738.388458,-1689094,1131592,"2014"
"4/29/2019","TXR9-0906",2014-07-09,"Y",1,"PLNLOW","Plains and Lowlands","SPL","Southern Plains","Wadeable","",0,0,"DeWitt",1623295,NA,49.85,"Region_6","Target-Sampled","YES",140,"NRSA14_ST","TX105932","",1377687,"Sandies Creek","H12","TX","H12100202","Middle Guadalupe",29.15721,-97.38375,"Rio Grande-Texas-Gulf Region","H12_13","","",9,"GREAT PLAINS",9.4,"SOUTH CENTRAL SEMI-ARID PRAIRIES","9.4.7","Texas Blackland Prairies","Sandies Creek","Private","TX_5th","Target_Sampled","TX_Rivers_TX_5th","Base_09River","Include","TX","Target","NonUrban",1,1,"YES",NA,"","","","TX",1.21e+13,"Im","PROB",5,"TX0906","TX_10012","NHDPlusV1","TX",48123,"",5,"RiversOther",5,"NRSA",32,"Texas Blackland Prairies","32b","Southern Blackland/Fayette Prairie",199.6287274,-134725.7,-929865.6,"2014"
"4/29/2019","MER9-0901",2014-07-09,"Y",1,"EHIGH","Eastern Highlands","NAP","Northern Appalachians","Boatable","ME:NB",0,0,"Aroostook",4287139,NA,128.53,"Region_1","Target-Sampled","YES",118,"NRSA14_ST","ME16088","",581558,"Saint John River","H01","NE","H01010009","Little River-Saint John River",47.13183,-67.8981,"New England Region","H01","","",8,"EASTERN TEMPERATE FORESTS",8.1,"MIXED WOOD PLAINS","8.1.8","Acadian Plains and Hills","Saint John River","Private","ME_6th+","Target_Sampled","ME_Rivers_ME_6th+","Base_09River_RVT","Include","ME","Target","NonUrban",2,1,"YES",NA,"","","","ME",1.01e+12,"In","PROB",6,"ME0901","ME_10002","NHDPlusV1","ME:NB",23003,"",6,"RiversOther",6,"NRSA",82,"Acadian Plains and Hills","82a","Aroostook Lowlands",46.99042984,2111789,1390019,"2014"
"4/29/2019","MTS9-0933",2014-07-09,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","Wadeable","",0,0,"Valley",12289062,NA,762.18,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","MT67168","",NA,"","H10U","MS","H10050015","Rock",48.94323,-106.8565,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.1","Northwestern Glaciated Plains","","Private","MT_2nd","Target_Sampled","MT_Streams_MT_2nd","Base_09Stream","Include","MT","Target","NonUrban",1,1,"YES",NA,"","","","MT",1.01e+13,"R","PROB",2,"MT0933","MT_10010","NHDPlusV1","MT",30105,"",3,"LargeStreams",3,"NRSA",42,"Northwestern Glaciated Plains","42j","Glaciated Northern Grasslands",355.5816301,-803289,1321134,"2014"
"4/29/2019","OKSS-1430",2014-07-09,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","","",0,0,"Sequoyah",1543353,103,142.53,"Region_6","Target-Sampled","YES",146,"NRSA14_ST","OK81823","",NA,"","H11","MS","H11110104","Robert S. Kerr Reservoir",35.46899,-94.95436,"Arkansas-White-Red Region","H11","H11","Arkansas-White-Red Region",8,"EASTERN TEMPERATE FORESTS",8.4,"OZARK/OUACHITA-APPALACHIAN FORESTS","8.4.7","Arkansas Valley","","FWS","","Target_Sampled","OK_SmallStreams_TF","Base_NewSmallStreams","Include","OK","Target","NonUrban",1,407.23528,"YES",125,"National Wildlife Refuge","Federal","Fish and Wildlife Service (FWS)","OK",1.11e+13,"In","PROB",1,"OK1430","OK_10074","NHDPlusV1","OK",40135,"",1,"SmallStreams",1,"NRSA",37,"Arkansas Valley","37d","Arkansas Valley Plains",1348.561217,94068.75,-226983.4,"2014"
"4/29/2019","PAS9-0915",2014-07-09,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","Wadeable","",0,0,"Philadelphia",4782173,502,32.33,"Region_3","Target-Sampled","YES",118,"NRSA14_ST","PA51815","",1191626,"Wissahickon Creek","H02","MA","H02040203","Schuylkill",40.07336,-75.22354,"Mid-Atlantic Region","H02","","",8,"EASTERN TEMPERATE FORESTS",8.3,"SOUTHEASTERN USA PLAINS","8.3.1","Northern Piedmont","Wissahickon Creek","Local Government","PA_3rd","Target_Sampled","PA_Streams_PA_3rd","Base_09Stream_RVT","Include","PA","Target","Urban",2,1,"YES",520,"Local Forest","Local Government","County Land","PA",2.04e+12,"Im","PROB",3,"PA0915","PA_10046","NHDPlusV1","PA",42101,"",3,"LargeStreams",3,"NRSA",64,"Northern Piedmont","64c","Piedmont Uplands",1428.934493,1742404,479638.4,"2014"
"4/29/2019","SDRO-1074",2014-07-09,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","","",0,0,"Jones",16127697,NA,537.08,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","SD41828","",1265114,"Bad River","H10U","MS","H10140102","Bad",44.10255,-101.0015,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.3","Northwestern Great Plains","Bad River","Private","","Target_Sampled","SD_RiversOther_NPL","Base_NewRiversOther","Include","SD","Target","NonUrban",1,546.31849,"YES",NA,"","","","SD",1.01e+13,"In","PROB",6,"SD1074","SD_10082","NHDPlusV1","SD",46075,"",6,"RiversOther",6,"NRSA",43,"Northwestern Great Plains","43c","River Breaks",167.6992362,-398914.6,749468.3,"2014"
"4/29/2019","MTRM-1001",2014-07-09,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","","",0,0,"Phillips",12327319,NA,685.16,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","MT60091","",774213,"Milk River","H10U","MS","H10050004","Middle Milk",48.36584,-108.1537,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.1","Northwestern Glaciated Plains","Milk River","Private","","Target_Sampled","MT_RiversMajor_NPL","Base_NewRiversMajor","Include","MT","Target","NonUrban",1,514.89047,"YES",NA,"","","","MT",1.01e+13,"Im","PROB",6,"MT1001","MT_10028","NHDPlusV1","MT",30071,"",6,"RiversMajor",6,"NRSA",42,"Northwestern Glaciated Plains","42j","Glaciated Northern Grasslands",174.4325204,-906872.5,1269759,"2014"
"4/29/2019","NYRM-1002",2014-07-10,"Y",1,"EHIGH","Eastern Highlands","NAP","Northern Appalachians","","",0,0,"Washington",22288359,NA,68.2,"Region_2","Target-Sampled","YES",118,"NRSA14_ST","NY8743","",970226,"Hudson River","H02","MA","H02020003","Hudson-Hoosic",43.30507,-73.59358,"Mid-Atlantic Region","H02","","",8,"EASTERN TEMPERATE FORESTS",8.1,"MIXED WOOD PLAINS","8.1.7","Northeastern Coastal Zone","Hudson River","Private","","Target_Sampled","NY_RiversMajor_NAP","Base_NewRiversMajor","Include","NY","Target","Urban",1,115.00037,"YES",NA,"","","","NY",2.02e+12,"In","PROB",6,"NY1002","NY_10038","NHDPlusV1","NY",36115,"",6,"RiversMajor",6,"NRSA",59,"Northeastern Coastal Zone","59i","Hudson Valley",41.46090552,1792188,862248.1,"2014"
"4/29/2019","DELS-1038",2014-07-09,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","","",0,0,"New Castle",4651394,NA,16.75,"Region_3","Target-Sampled","YES",118,"NRSA14_ST","DE909","",214832,"White Clay Creek","H02","MA","H02040205","Brandywine-Christina",39.69242,-75.72293,"Mid-Atlantic Region","H02","","",8,"EASTERN TEMPERATE FORESTS",8.3,"SOUTHEASTERN USA PLAINS","8.3.1","Northern Piedmont","White Clay Creek","Private","","Target_Sampled","DE_LargeStreams_SAP","Base_NewLargeStreams","Include","DE","Target","Urban",1,29.42309,"YES",NA,"","","","DE",2.04e+12,"Im","PROB",4,"DE1038","DE_10029","NHDPlusV1","DE",10003,"",4,"LargeStreams",4,"NRSA",64,"Northern Piedmont","64c","Piedmont Uplands",6.221014678,1710207,428872.4,"2014"
"4/29/2019","WAR9-0904",2014-07-09,"Y",1,"WMTNS","West","XER","Xeric","Boatable","",0,0,"Walla Walla",23638212,NA,363.11,"Region_10","Target-Sampled","YES",121,"NRSA14_ST","WA45140","",1513402,"Touchet River","H17","PN","H17070102","Walla Walla",46.27617,-118.1925,"Pacific Northwest Region","H17","","",10,"NORTH AMERICAN DESERTS",10.1,"COLD DESERTS","10.1.2","Columbia Plateau","Touchet River","Private","WA_5th+","Target_Sampled","WA_Rivers_WA_5th+","Base_09River","Include","WA","Target","NonUrban",1,1,"YES",NA,"","","","WA",1.71e+13,"In","PROB",5,"WA0904","WA_10009","NHDPlusV1","WA",53071,"",5,"RiversOther",5,"NRSA",10,"Columbia Plateau","10b","Loess Islands",282.1321454,-1698858,1179983,"2014"
"4/29/2019","NDLS-1073",2014-07-10,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","","",0,0,"Mountrail",21534086,NA,579.42,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","ND21878","",1032046,"Shell Creek","H10U","MS","H10110101","Lake Sakakawea",48.02285,-102.1922,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.1","Northwestern Glaciated Plains","Shell Creek","Private","","Target_Sampled","ND_LargeStreams_NPL","Base_NewLargeStreams","Include","ND","Target","NonUrban",1,1156.13276,"YES",NA,"","","","ND",1.01e+13,"In","PROB",4,"ND1073","ND_10068","NHDPlusV1","ND",38061,"",4,"LargeStreams",4,"NRSA",42,"Northwestern Glaciated Plains","42c","Missouri Coteau Slope",95.81618452,-465437.9,1189065,"2014"
"4/29/2019","TXLS-1120",2014-07-10,"Y",1,"PLNLOW","Plains and Lowlands","CPL","Coastal Plains","","",0,0,"Gonzales",1623065,NA,83.97,"Region_6","Target-Sampled","YES",140,"NRSA14_ST","TX105999","",1354631,"Clear Fork Creek","H12","TX","H12100202","Middle Guadalupe",29.30338,-97.69902,"Rio Grande-Texas-Gulf Region","H12_13","","",8,"EASTERN TEMPERATE FORESTS",8.3,"SOUTHEASTERN USA PLAINS","8.3.8","East Central Texas Plains","Clear Fork Creek","Private","","Target_Sampled","TX_LargeStreams_CPL","Base_NewLargeStreams","Include","TX","Target","NonUrban",1,4876.96774,"YES",NA,"","","","TX",1.21e+13,"Im","PROB",3,"TX1120","TX_10028","NHDPlusV1","TX",48177,"",3,"LargeStreams",3,"NRSA",33,"East Central Texas Plains","33b","Southern Post Oak Savanna",818.8462143,-165128.2,-913178.6,"2014"
"4/29/2019","CORF-0004",2014-07-10,"Y",1,"WMTNS","West","XER","Xeric","","",NA,NA,"",1254054,NA,NA,"Region_8","Target-Sampled","YES",NA,"","","",174229,"Roan Creek","","","H14010005","",39.50957787,-108.5252735,"Upper Colorado Region","H14","","",10,"NORTH AMERICAN DESERTS",10.1,"COLD DESERTS","10.1.6","Colorado Plateaus","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","CO",1.4e+13,"R","HAND",3,"","","","CO",NA,"",NA,"",NA,"NRSA",20,"Colorado Plateaus","20e","Escarpments",NA,NA,NA,"2014"
"4/29/2019","CALS-1099",2014-07-09,"Y",1,"WMTNS","West","XER","Xeric","","",0,0,"Mono",10744456,111,2049.55,"Region_9","Target-Sampled","YES",126,"NRSA14_ST","CA14801","",266931,"Little Walker River","H16","GB","H16050302","West Walker",38.36417,-119.4448,"Great Basin Region","H16","","",10,"NORTH AMERICAN DESERTS",10.1,"COLD DESERTS","10.1.5","Central Basin and Range","Little Walker River","State","","Target_Sampled","CA_LargeStreams_XER","Base_NewLargeStreams","Include","CA","Target","NonUrban",1,1437.68137,"YES",330,"Habitat or Species Management Area","State","State Fish and Wildlife","CA",1.61e+13,"R","PROB",4,"CA1099","CA_10027","NHDPlusV1","CA",6051,"",4,"LargeStreams",4,"NRSA",13,"Central Basin and Range","13x","Sierra Nevada-Influenced Ranges",120.8765026,-2008667,345891,"2014"
"4/29/2019","ILS9-0926",2014-07-10,"Y",1,"PLNLOW","Plains and Lowlands","TPL","Temporate Plains","Wadeable","",0,0,"Pike",2924379,NA,210.13,"Region_5","Target-Sampled","YES",148,"NRSA14_ST","IL42559","",418556,"Sixmile Creek","H07","MS","H07110004","The Sny",39.59013,-90.8737,"Upper Mississippi Region","H07","H07","Upper Mississippi Region",8,"EASTERN TEMPERATE FORESTS",8.3,"SOUTHEASTERN USA PLAINS","8.3.2","Interior River Valleys and Hills","Sixmile Creek","Private","IL_1st2nd3rd","Target_Sampled","IL_Streams_IL_1st2n","Base_09Stream","Include","IL","Target","NonUrban",1,1,"YES",NA,"","","","IL",7.11e+12,"In","PROB",1,"IL0926","IL_10007","NHDPlusV1","IL",17149,"",1,"SmallStreams",1,"NRSA",72,"Interior River Valleys and Hills","72f","River Hills",1024.030355,436066.8,246026.5,"2014"
"4/29/2019","MNRO-1050",2014-07-10,"Y",1,"PLNLOW","Plains and Lowlands","UMW","Upper Midwest","","",0,0,"St. Louis",1772090,NA,380.42,"Region_5","Target-Sampled","YES",116,"NRSA14_ST","MN4387","",662334,"Saint Louis River","H04","GL","H04010201","St. Louis",47.20552,-92.80054,"Great Lakes Region","H04","","",5,"NORTHERN FORESTS",5.2,"MIXED WOOD SHIELD","5.2.1","Northern Lakes and Forests","Saint Louis River","Private","","Target_Sampled","MN_RiversOther_UMW","Base_NewRiversOther","Include","MN","Target","NonUrban",1,397.78549,"YES",NA,"","","","MN",4.01e+12,"In","PROB",5,"MN1050","MN_10030","NHDPlusV1","MN",27137,"",5,"RiversOther",5,"NRSA",50,"Northern Lakes and Forests","50o","Glacial Lakes Upham and Aitken",188.4118618,243651.2,1087741,"2014"
"4/29/2019","MSR9-0903",2014-07-09,"Y",2,"PLNLOW","Plains and Lowlands","CPL","Coastal Plains","Boatable","",0,0,"George",18121086,NA,9.82,"Region_4","Target-Sampled","YES",149,"NRSA14_ST","MS25750","",694322,"Pascagoula River","H03W","SA","H03170006","Pascagoula",30.88339,-88.77355,"South-Atlantic Region","H03","","",8,"EASTERN TEMPERATE FORESTS",8.3,"SOUTHEASTERN USA PLAINS","8.3.5","Southeastern Plains","Pascagoula River","Private","MS_7th+","Target_Sampled","MS_Rivers_MS_7th+","Base_09River_RVT","Include","MS","Target","NonUrban",2,1,"YES",NA,"","","","MS",3.17e+12,"In","PROB",7,"MS0903","MS_10002","NHDPlusV1","MS",28039,"",7,"RiversMajor",7,"NRSA",65,"Southeastern Plains","65p","Southeastern Floodplains and Low Terraces",91.82236904,688379.6,-713100.9,"2014"
"4/29/2019","IDRF-0101",2014-07-09,"Y",1,"WMTNS","West","WMT","Western Mountains","","",NA,NA,"",23588550,NA,NA,"Region_10","Target-Sampled","YES",NA,"","","West",385022,"Lochsa River","","","H17060303","",46.50986738,-114.7182129,"Pacific Northwest Region","H17","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.15","Idaho Batholith","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","ID",1.71e+13,"R","HAND",5,"","","","ID",NA,"",NA,"",NA,"NRSA",16,"Idaho Batholith","16c","Lochsa-Selway-Clearwater Canyons",NA,NA,NA,"2014"
"4/29/2019","IDR9-0902",2014-07-07,"Y",1,"WMTNS","West","WMT","Western Mountains","Boatable","",0,0,"Idaho",23595541,107,376.4,"Region_10","Target-Sampled","YES",121,"NRSA14_ST","ID179367","",386806,"Middle Fork Clearwater River","H17","PN","H17060304","Middle Fork Clearwater",46.13488438,-115.9599482,"Pacific Northwest Region","H17","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.3","Columbia Mountains/Northern Rockies","Middle Fork Clearwater River","Other Fed","ID_5th+","Target_Sampled","ID_Rivers_ID_5th+","Base_09River","Include","ID","Target","NonUrban",1,1,"YES",160,"Native American Land","Federal","Bureau of Indian Affairs (BIA)","ID",1.71e+13,"In","PROB",6,"ID0902","ID_10009","NHDPlusV1","ID",16049,"",6,"RiversMajor",6,"NRSA",15,"Northern Rockies","15j","Lower Clearwater Canyons",162.6858882,-1533887.41,1126719.39,"2014"
"4/29/2019","IDRM-1003",2014-07-07,"Y",1,"WMTNS","West","WMT","Western Mountains","","",0,0,"Idaho",23606444,107,350.26,"Region_10","Target-Sampled","YES",121,"NRSA14_ST","ID181864","",379406,"Clearwater River","H17","PN","H17060306","Clearwater",46.24418,-116.0405,"Pacific Northwest Region","H17","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.3","Columbia Mountains/Northern Rockies","Clearwater River","Other Fed","","Target_Sampled","ID_RiversMajor_WMT","Base_NewRiversMajor","Include","ID","Target","NonUrban",1,279.1837,"YES",160,"Native American Land","Federal","Bureau of Indian Affairs (BIA)","ID",1.71e+13,"In","PROB",6,"ID1003","ID_10027","NHDPlusV1","ID",16049,"",6,"RiversMajor",6,"NRSA",15,"Northern Rockies","15j","Lower Clearwater Canyons",29.37670905,-1537448,1139878,"2014"
